long,lat,n_cruce,id_codigo,fecha_inau,anio_inau,dom_orig,dom_norma,origen,observ,nro_nva,instala,horario,fecha_fina,id_usig,objeto,calle_nombre,calle_altura,barrio,comuna,codigo_postal,codigo_postal_argentino
-58.389931198685,-34.591713200380696,1131.0,B-CR-01131,,,López Vicente y Rodríguez Peña,,Coordenada,,4.0,,,,168,CRUCE SEMAFORIZADO,"LOPEZ, VICENTE",,Recoleta,Comuna 2,,
-58.3879508990268,-34.591638900875395,1132.0,B-CR-01132,,,Montevideo y Guido,,Coordenada,,4.0,,,,169,CRUCE SEMAFORIZADO,MONTEVIDEO,,Recoleta,Comuna 2,,
-58.3949489993559,-34.5909037006858,1133.0,B-CR-01133,,,Pacheco de Melo y Junín,,Coordenada,,4.0,,,,170,CRUCE SEMAFORIZADO,"PACHECO DE MELO, JOSE ANDRES",,Recoleta,Comuna 2,,
-58.3939014988574,-34.5917908008757,1134.0,B-CR-01134,,,Pacheco de Melo y Ayacucho,,Coordenada,,4.0,,,,171,CRUCE SEMAFORIZADO,"PACHECO DE MELO, JOSE ANDRES",,Recoleta,Comuna 2,,
-58.3986113988859,-34.589849100696895,1135.0,B-CR-01135,,,Peña y Larrea,,Coordenada,,4.0,,,,172,CRUCE SEMAFORIZADO,PE\u00d1A,,Recoleta,Comuna 2,,
-58.3974384990997,-34.5905614007245,1136.0,B-CR-01136,,,Peña y Azcuénaga,,Coordenada,,4.0,,,,173,CRUCE SEMAFORIZADO,PE\u00d1A,,Recoleta,Comuna 2,,
-58.397121799385005,-34.59208890104,1137.0,B-CR-01137,,,Uriburu José Evaristo Pres. y French,,Coordenada,,4.0,,,,174,CRUCE SEMAFORIZADO,"URIBURU JOSE E., PRES.",,Recoleta,Comuna 2,,
-58.3957889986759,-34.5901805009617,1138.0,B-CR-01138,,,Uriburu José Evaristo Pres. y Pacheco de Melo,,Coordenada,,4.0,,,,175,CRUCE SEMAFORIZADO,"URIBURU JOSE E., PRES.",,Recoleta,Comuna 2,,
-58.396753399038,-34.5911444011171,1139.0,B-CR-01139,,,Uriburu José Evaristo Pres. y Peña,,Coordenada,,4.0,,,,176,CRUCE SEMAFORIZADO,"URIBURU JOSE E., PRES.",,Recoleta,Comuna 2,,
-58.39922129904429,-34.590832900546495,1140.0,B-CR-01140,,,Larrea y French,,Coordenada,,4.0,,,,177,CRUCE SEMAFORIZADO,LARREA,,Recoleta,Comuna 2,,
-58.3981104986044,-34.5914881011667,1141.0,B-CR-01141,,,Azcuénaga y French,,Coordenada,,4.0,,,,178,CRUCE SEMAFORIZADO,AZCUENAGA,,Recoleta,Comuna 2,,
-58.399503098980205,-34.594129401005695,1142.0,B-CR-01142,,,Azcuénaga y Arenales,,Coordenada,,4.0,,,,179,CRUCE SEMAFORIZADO,AZCUENAGA,,Recoleta,Comuna 2,,
-58.390948699015,-34.589200600843,1143.0,B-CR-01143,,,Ayacucho y Guido,,Coordenada,,4.0,,,,180,CRUCE SEMAFORIZADO,AYACUCHO,,Recoleta,Comuna 2,,
-58.4008985987331,-34.588481900362,1144.0,B-CR-01144,,,Laprida y Peña,,Coordenada,,4.0,,,,181,CRUCE SEMAFORIZADO,LAPRIDA,,Recoleta,Comuna 2,,
-58.396015898820295,-34.5918089009858,1146.0,B-CR-01146,,,Junín y Peña,,Coordenada,,4.0,,,,182,CRUCE SEMAFORIZADO,JUNIN,,Recoleta,Comuna 2,,
-58.3930856986461,-34.5938028008008,1150.0,B-CR-01150,,,Callao Av. y Juncal,,Coordenada,,4.0,,,,183,CRUCE SEMAFORIZADO,CALLAO AV.,,Recoleta,Comuna 2,,
-58.3928061994662,-34.5926368010918,1151.0,B-CR-01151,,,Callao Av. y Pacheco de Melo,,Coordenada,,4.0,,,,184,CRUCE SEMAFORIZADO,CALLAO AV.,,Recoleta,Comuna 2,,
-58.391886399407205,-34.5917436006452,1152.0,B-CR-01152,,,Callao Av. y Las Heras Av.,,Coordenada,,4.0,,,,185,CRUCE SEMAFORIZADO,CALLAO AV.,,Recoleta,Comuna 2,,
-58.39093299938111,-34.5908843010452,1153.0,B-CR-01153,,,Callao Av. y López Vicente,,Coordenada,,4.0,,,,186,CRUCE SEMAFORIZADO,CALLAO AV.,,Recoleta,Comuna 2,,
-58.38995939868361,-34.590000400366804,1154.0,B-CR-01154,,,Callao Av. y Guido,,Coordenada,,4.0,,,,187,CRUCE SEMAFORIZADO,CALLAO AV.,,Recoleta,Comuna 2,,
-58.3889955986401,-34.5891024009392,1155.0,B-CR-01155,,,Callao Av. y Quintana,,Coordenada,,4.0,,,,188,CRUCE SEMAFORIZADO,CALLAO AV.,,Recoleta,Comuna 2,,
-58.3881267985351,-34.588338700388896,1156.0,B-CR-01156,,,Callao Av. y Alvear Av.,,Coordenada,,4.0,,,,189,CRUCE SEMAFORIZADO,CALLAO AV.,,Recoleta,Comuna 2,,
-58.3870820988536,-34.5875240008651,1157.0,B-CR-01157,,,Callao Av. y Posadas,,Coordenada,,4.0,,,,190,CRUCE SEMAFORIZADO,CALLAO AV.,,Recoleta,Comuna 2,,
-58.38758879920871,-34.592815100682394,1158.0,B-CR-01158,,,Juncal y Uruguay,,Coordenada,,4.0,,,,191,CRUCE SEMAFORIZADO,JUNCAL,,Recoleta,Comuna 2,,
-58.3908533990734,-34.5925652011517,1159.0,B-CR-01159,,,Las Heras Av. y Rodríguez Peña,,Coordenada,,4.0,,,,192,CRUCE SEMAFORIZADO,"LAS HERAS, GENERAL",,Recoleta,Comuna 2,,
-58.3860975990584,-34.588107800594,1163.0,B-CR-01163,,,Posadas y Rodríguez Peña,,Coordenada,,4.0,,,,193,CRUCE SEMAFORIZADO,POSADAS,,Recoleta,Comuna 2,,
-58.3907527987173,-34.587707101216004,1164.0,B-CR-01164,,,Quintana Manuel Pres. Av. y Ortiz,,Coordenada,,4.0,,,,194,CRUCE SEMAFORIZADO,"QUINTANA, MANUEL, PRES. AV.",,Recoleta,Comuna 2,,
-58.392167998554605,-34.5939466003811,1165.0,B-CR-01165,,,Juncal y Rodríguez Peña,,Coordenada,,4.0,,,,195,CRUCE SEMAFORIZADO,JUNCAL,,Recoleta,Comuna 2,,
-58.387930499331,-34.5899714006825,1166.0,B-CR-01166,,,Quintana Manuel Pres. Av. y Rodríguez Peña,,Coordenada,,4.0,,,,196,CRUCE SEMAFORIZADO,"QUINTANA, MANUEL, PRES.",,Recoleta,Comuna 2,,
-58.38701879917149,-34.589061101128394,1167.0,B-CR-01167,,,Alvear Av. y Rodríguez Peña,,Coordenada,,4.0,,,,197,CRUCE SEMAFORIZADO,ALVEAR,,Recoleta,Comuna 2,,
-58.38593729854011,-34.589768200955504,1168.0,B-CR-01168,,,Alvear Av. y Montevideo,,Coordenada,,4.0,,,,198,CRUCE SEMAFORIZADO,ALVEAR,,Recoleta,Comuna 2,,
-58.386923499229,-34.5907579007751,1169.0,B-CR-01169,,,Quintana Manuel Pres. Av. y Montevideo,,Coordenada,,4.0,,,,199,CRUCE SEMAFORIZADO,"QUINTANA, MANUEL, PRES.",,Recoleta,Comuna 2,,
-58.3890122984081,-34.5924893006163,1170.0,B-CR-01170,,,López Vicente y Montevideo,,Coordenada,,4.0,,,,200,CRUCE SEMAFORIZADO,"LOPEZ, VICENTE",,Recoleta,Comuna 2,,
-58.38600629885,-34.5914789004124,1171.0,B-CR-01171,,,Quintana Manuel Pres. Av. y Parera,,Coordenada,,4.0,,,,201,CRUCE SEMAFORIZADO,"QUINTANA, MANUEL, PRES.",,Retiro,Comuna 1,,
