Id_Hecho,Sexo,Edad
LC-2021-0140418,MASCULINO,57
LC-2021-0142179,MASCULINO,27
LC-2021-0142751,FEMENINO,93
LC-2021-0145225,FEMENINO,27
LC-2021-0149537,MASCULINO,26
LC-2021-0150764,MASCULINO,28
LC-2021-0151896,MASCULINO,40
LC-2021-0153310,MASCULINO,31
LC-2021-0154112,MASCULINO,42
LC-2021-0160614,MASCULINO,29
LC-2021-0161287,MASCULINO,53
LC-2021-0161287,FEMENINO,33
LC-2021-0162029,MASCULINO,48
LC-2021-0163778,FEMENINO,73
LC-2021-0167902,MASCULINO,31
LC-2021-0168125,FEMENINO,26
LC-2021-0174430,FEMENINO,26
LC-2021-0176024,MASCULINO,26
LC-2021-0180403,FEMENINO,31
LC-2021-0183136,FEMENINO,55
LC-2021-0199452,FEMENINO,30
LC-2021-0252118,MASCULINO,38
LC-2021-0264807,MASCULINO,66
LC-2021-0285503,MASCULINO,33
LC-2021-0305030,MASCULINO,37
LC-2021-0305170,MASCULINO,27
LC-2021-0315468,MASCULINO,24
LC-2021-0318361,FEMENINO,25
LC-2021-0345966,MASCULINO,44
LC-2021-0142365,MASCULINO,43
LC-2021-0165561,MASCULINO,34
LC-2021-0259121,MASCULINO,24
LC-2021-0276825,MASCULINO,20
LC-2021-0319591,MASCULINO,87
LC-2021-0327466,MASCULINO,52
LC-2021-0342203,MASCULINO,51
LC-2021-0436336,MASCULINO,34
LC-2021-0492352,FEMENINO,35
LC-2021-0492352,MASCULINO,29
LC-2021-0511843,MASCULINO,38
LC-2021-0516487,MASCULINO,29
LC-2021-0571290,MASCULINO,23
LC-2021-0614879,MASCULINO,19
LC-2021-0652203,MASCULINO,22
LC-2021-0652203,MASCULINO,19
LC-2021-0041308,FEMENINO,51
LC-2021-0071649,MASCULINO,39
LC-2021-0072066,MASCULINO,28
LC-2021-0072066,MASCULINO,73
LC-2021-0072066,MASCULINO,28
LC-2021-0130281,MASCULINO,32
LC-2021-0136280,MASCULINO,60
LC-2021-0136280,FEMENINO,35
LC-2021-0142273,MASCULINO,58
LC-2021-0154402,FEMENINO,27
LC-2021-0154402,MASCULINO,50
LC-2021-0154402,MASCULINO,36
LC-2021-0160883,MASCULINO,29
LC-2021-0171448,FEMENINO,30
LC-2021-0188650,MASCULINO,33
LC-2021-0267286,FEMENINO,28
LC-2021-0269619,FEMENINO,31
LC-2021-0270797,MASCULINO,36
LC-2021-0276882,MASCULINO,20
LC-2021-0302590,MASCULINO,65
LC-2021-0302654,MASCULINO,19
LC-2021-0322411,MASCULINO,43
LC-2021-0326089,FEMENINO,28
LC-2021-0326089,MASCULINO,27
LC-2021-0340014,FEMENINO,44
LC-2021-0345738,MASCULINO,51
LC-2021-0366700,MASCULINO,48
LC-2021-0376355,MASCULINO,49
LC-2021-0390892,MASCULINO,32
LC-2021-0390892,MASCULINO,26
LC-2021-0398210,MASCULINO,14
LC-2021-0443603,MASCULINO,42
LC-2021-0502391,MASCULINO,45
LC-2021-0548153,MASCULINO,46
LC-2021-0557462,FEMENINO,59
LC-2021-0576374,MASCULINO,25
LC-2021-0590122,MASCULINO,30
LC-2021-0005476,MASCULINO,21
LC-2021-0007456,MASCULINO,34
LC-2021-0019383,MASCULINO,38
LC-2021-0027767,MASCULINO,39
LC-2021-0029308,MASCULINO,33
LC-2021-0029435,MASCULINO,28
LC-2021-0045593,FEMENINO,38
LC-2021-0049583,MASCULINO,20
LC-2021-0051375,MASCULINO,44
LC-2021-0052716,FEMENINO,68
LC-2021-0069944,MASCULINO,29
LC-2021-0071473,MASCULINO,25
LC-2021-0072558,FEMENINO,25
LC-2021-0084491,MASCULINO,59
LC-2021-0088223,FEMENINO,44
LC-2021-0088223,FEMENINO,32
LC-2021-0088223,FEMENINO,41
LC-2021-0095313,FEMENINO,61
LC-2021-0096135,FEMENINO,45
LC-2021-0098013,FEMENINO,28
LC-2021-0098983,MASCULINO,28
LC-2021-0100775,MASCULINO,36
LC-2021-0103678,MASCULINO,54
LC-2021-0117387,MASCULINO,27
LC-2021-0119511,MASCULINO,25
LC-2021-0120526,MASCULINO,39
LC-2021-0122841,MASCULINO,31
LC-2021-0123729,MASCULINO,40
LC-2021-0125348,MASCULINO,25
LC-2021-0135060,MASCULINO,23
LC-2021-0135060,FEMENINO,22
LC-2021-0135169,FEMENINO,28
LC-2021-0136309,MASCULINO,28
LC-2021-0149612,MASCULINO,27
LC-2021-0161733,MASCULINO,37
LC-2021-0253057,FEMENINO,32
LC-2021-0253057,FEMENINO,3
LC-2021-0255355,MASCULINO,70
LC-2021-0262695,MASCULINO,36
LC-2021-0276739,FEMENINO,67
LC-2021-0291181,FEMENINO,33
LC-2021-0300675,MASCULINO,32
LC-2021-0301172,FEMENINO,33
LC-2021-0308663,MASCULINO,28
LC-2021-0308663,MASCULINO,36
LC-2021-0310292,MASCULINO,53
LC-2021-0322826,FEMENINO,62
LC-2021-0322826,MASCULINO,41
LC-2021-0330368,FEMENINO,24
LC-2021-0335465,MASCULINO,27
LC-2021-0336162,MASCULINO,65
LC-2021-0401000,FEMENINO,63
LC-2021-0407831,MASCULINO,29
LC-2021-0408347,FEMENINO,20
LC-2021-0411286,MASCULINO,24
LC-2021-0411428,MASCULINO,45
LC-2021-0413599,MASCULINO,30
LC-2021-0413814,MASCULINO,49
LC-2021-0413814,MASCULINO,26
LC-2021-0440931,MASCULINO,40
LC-2021-0447967,MASCULINO,43
LC-2021-0455648,MASCULINO,41
LC-2021-0456958,MASCULINO,18
LC-2021-0456958,FEMENINO,12
LC-2021-0456958,FEMENINO,54
LC-2021-0463651,MASCULINO,20
LC-2021-0475590,MASCULINO,23
LC-2021-0489365,MASCULINO,26
LC-2021-0496439,FEMENINO,31
LC-2021-0512744,MASCULINO,52
LC-2021-0515571,FEMENINO,5
LC-2021-0516787,FEMENINO,62
LC-2021-0530684,FEMENINO,30
LC-2021-0577543,MASCULINO,45
LC-2021-0593186,FEMENINO,22
LC-2021-0599847,MASCULINO,30
LC-2021-0603300,MASCULINO,21
LC-2021-0629249,MASCULINO,40
LC-2021-0630721,MASCULINO,10
LC-2021-0009690,MASCULINO,51
LC-2021-0009965,FEMENINO,25
LC-2021-0012931,MASCULINO,25
LC-2021-0017423,MASCULINO,42
LC-2021-0024008,FEMENINO,67
LC-2021-0024418,FEMENINO,43
LC-2021-0028089,MASCULINO,23
LC-2021-0033721,FEMENINO,32
LC-2021-0048817,MASCULINO,23
LC-2021-0061368,MASCULINO,51
LC-2021-0063512,MASCULINO,21
LC-2021-0066520,FEMENINO,4
LC-2021-0068274,FEMENINO,19
LC-2021-0068274,FEMENINO,53
LC-2021-0068274,FEMENINO,19
LC-2021-0068286,FEMENINO,26
LC-2021-0085880,MASCULINO,30
LC-2021-0089157,MASCULINO,61
LC-2021-0102301,MASCULINO,29
LC-2021-0109366,MASCULINO,18
LC-2021-0117805,FEMENINO,29
LC-2021-0143653,MASCULINO,77
LC-2021-0152084,MASCULINO,38
LC-2021-0152297,MASCULINO,40
LC-2021-0161369,MASCULINO,36
LC-2021-0176938,MASCULINO,32
LC-2021-0232929,MASCULINO,26
LC-2021-0244584,MASCULINO,85
LC-2021-0262110,MASCULINO,59
LC-2021-0268134,FEMENINO,24
LC-2021-0291140,MASCULINO,37
LC-2021-0297361,MASCULINO,33
LC-2021-0308520,FEMENINO,47
LC-2021-0320732,FEMENINO,25
LC-2021-0331789,MASCULINO,29
LC-2021-0348213,MASCULINO,48
LC-2021-0375075,MASCULINO,29
LC-2021-0379372,FEMENINO,25
LC-2021-0388436,MASCULINO,23
LC-2021-0390793,MASCULINO,30
LC-2021-0391850,MASCULINO,39
LC-2021-0405389,FEMENINO,62
LC-2021-0416995,FEMENINO,65
LC-2021-0425818,MASCULINO,30
LC-2021-0431930,FEMENINO,22
LC-2021-0432289,FEMENINO,26
LC-2021-0435179,MASCULINO,34
LC-2021-0457056,MASCULINO,30
LC-2021-0491864,FEMENINO,29
LC-2021-0501131,MASCULINO,39
LC-2021-0597534,MASCULINO,52
LC-2021-0599903,FEMENINO,47
LC-2021-0621508,MASCULINO,30
LC-2021-0635124,MASCULINO,30
LC-2021-0643036,MASCULINO,40
LC-2021-0652006,FEMENINO,38
LC-2021-0652006,MASCULINO,30
LC-2021-0022638,MASCULINO,27
LC-2021-0034467,MASCULINO,26
LC-2021-0047870,MASCULINO,43
LC-2021-0052380,MASCULINO,50
LC-2021-0052487,MASCULINO,10
LC-2021-0066645,MASCULINO,29
LC-2021-0074239,MASCULINO,21
LC-2021-0078548,MASCULINO,29
LC-2021-0079799,MASCULINO,40
LC-2021-0086993,MASCULINO,48
LC-2021-0100877,MASCULINO,17
LC-2021-0109732,FEMENINO,14
LC-2021-0117018,FEMENINO,28
LC-2021-0117018,MASCULINO,27
LC-2021-0119834,MASCULINO,43
LC-2021-0119936,FEMENINO,31
LC-2021-0132366,MASCULINO,25
LC-2021-0145376,MASCULINO,10
LC-2021-0147015,MASCULINO,48
HC-2021-0147160,MASCULINO,64
HC-2021-0147160,MASCULINO,45
LC-2021-0149869,FEMENINO,41
LC-2021-0151528,MASCULINO,30
LC-2021-0170790,MASCULINO,34
LC-2021-0175578,MASCULINO,30
LC-2021-0188301,MASCULINO,29
LC-2021-0188301,MASCULINO,36
LC-2021-0189866,MASCULINO,65
LC-2021-0202588,FEMENINO,31
LC-2021-0202900,FEMENINO,53
LC-2021-0278875,MASCULINO,47
LC-2021-0278875,MASCULINO,44
LC-2021-0317343,MASCULINO,22
LC-2021-0330910,FEMENINO,24
LC-2021-0347547,MASCULINO,42
LC-2021-0385884,MASCULINO,42
LC-2021-0481835,FEMENINO,26
LC-2021-0491653,FEMENINO,28
LC-2021-0588128,MASCULINO,54
LC-2021-0609087,MASCULINO,23
LC-2021-0136639,MASCULINO,31
LC-2021-0199626,FEMENINO,53
LC-2021-0340306,MASCULINO,29
LC-2021-0525628,FEMENINO,12
LC-2021-0525628,FEMENINO,8
LC-2021-0624584,FEMENINO,68
LC-2021-0624584,MASCULINO,33
LC-2021-0629989,MASCULINO,39
LC-2021-0001891,FEMENINO,25
LC-2021-0003715,MASCULINO,33
LC-2021-0007614,MASCULINO,28
LC-2021-0007636,MASCULINO,41
LC-2021-0011112,MASCULINO,36
LC-2021-0011572,MASCULINO,54
LC-2021-0012710,MASCULINO,27
LC-2021-0014915,FEMENINO,37
LC-2021-0015689,MASCULINO,45
LC-2021-0018137,MASCULINO,39
LC-2021-0020201,FEMENINO,30
LC-2021-0031785,MASCULINO,27
LC-2021-0032850,FEMENINO,63
LC-2021-0042011,MASCULINO,22
LC-2021-0043203,MASCULINO,25
LC-2021-0046101,FEMENINO,50
LC-2021-0051945,MASCULINO,37
LC-2021-0054117,MASCULINO,29
LC-2021-0065802,MASCULINO,28
LC-2021-0067508,FEMENINO,35
LC-2021-0067558,MASCULINO,22
LC-2021-0068810,MASCULINO,35
LC-2021-0068810,MASCULINO,21
LC-2021-0068813,MASCULINO,25
LC-2021-0070204,MASCULINO,51
LC-2021-0073419,FEMENINO,46
LC-2021-0079997,FEMENINO,45
LC-2021-0081169,MASCULINO,24
LC-2021-0084022,FEMENINO,67
LC-2021-0089466,MASCULINO,30
LC-2021-0090171,MASCULINO,49
LC-2021-0090171,MASCULINO,25
LC-2021-0093779,MASCULINO,20
LC-2021-0098917,MASCULINO,29
LC-2021-0099899,FEMENINO,60
LC-2021-0100179,MASCULINO,25
LC-2021-0103259,MASCULINO,44
LC-2021-0108386,MASCULINO,49
LC-2021-0113148,FEMENINO,49
LC-2021-0115497,MASCULINO,50
LC-2021-0132739,MASCULINO,49
LC-2021-0139675,MASCULINO,52
LC-2021-0139675,MASCULINO,25
LC-2021-0143364,MASCULINO,46
LC-2021-0143616,MASCULINO,35
LC-2021-0146434,MASCULINO,77
LC-2021-0150540,MASCULINO,28
LC-2021-0152131,FEMENINO,30
LC-2021-0153125,MASCULINO,54
LC-2021-0153815,FEMENINO,22
LC-2021-0160082,MASCULINO,78
LC-2021-0161160,MASCULINO,47
LC-2021-0161160,FEMENINO,18
LC-2021-0172285,FEMENINO,54
LC-2021-0173173,MASCULINO,50
LC-2021-0173790,MASCULINO,39
LC-2021-0177945,MASCULINO,14
LC-2021-0182041,MASCULINO,67
LC-2021-0182074,FEMENINO,32
LC-2021-0183238,MASCULINO,27
LC-2021-0185983,MASCULINO,23
LC-2021-0191720,MASCULINO,48
LC-2021-0191929,MASCULINO,46
LC-2021-0193520,FEMENINO,18
LC-2021-0198926,MASCULINO,48
LC-2021-0249758,MASCULINO,32
LC-2021-0249825,MASCULINO,35
LC-2021-0264216,FEMENINO,35
LC-2021-0270045,FEMENINO,41
LC-2021-0271307,MASCULINO,32
LC-2021-0285963,MASCULINO,51
LC-2021-0289838,MASCULINO,21
LC-2021-0297295,MASCULINO,19
LC-2021-0300616,MASCULINO,42
LC-2021-0306967,MASCULINO,41
LC-2021-0306967,MASCULINO,30
LC-2021-0312143,MASCULINO,42
LC-2021-0319135,FEMENINO,56
LC-2021-0319503,MASCULINO,27
LC-2021-0319606,FEMENINO,77
LC-2021-0325535,FEMENINO,31
LC-2021-0325838,MASCULINO,20
LC-2021-0328470,MASCULINO,20
LC-2021-0329335,MASCULINO,17
LC-2021-0330256,FEMENINO,51
LC-2021-0338540,MASCULINO,31
LC-2021-0339121,FEMENINO,33
LC-2021-0342697,MASCULINO,22
LC-2021-0342875,MASCULINO,21
LC-2021-0343299,FEMENINO,72
LC-2021-0346866,MASCULINO,45
LC-2021-0348863,MASCULINO,88
LC-2021-0366561,MASCULINO,22
LC-2021-0378683,MASCULINO,22
LC-2021-0384117,MASCULINO,24
LC-2021-0386213,MASCULINO,24
LC-2021-0386213,MASCULINO,57
LC-2021-0412195,MASCULINO,32
LC-2021-0413396,MASCULINO,24
LC-2021-0414463,MASCULINO,28
LC-2021-0427807,MASCULINO,2
LC-2021-0436599,FEMENINO,33
LC-2021-0441490,MASCULINO,48
LC-2021-0441490,MASCULINO,24
LC-2021-0442060,MASCULINO,70
LC-2021-0442060,MASCULINO,46
LC-2021-0442227,MASCULINO,27
LC-2021-0460360,FEMENINO,58
LC-2021-0461013,MASCULINO,23
LC-2021-0461378,MASCULINO,22
LC-2021-0462318,MASCULINO,31
LC-2021-0469729,MASCULINO,33
LC-2021-0469822,MASCULINO,78
LC-2021-0473211,FEMENINO,56
LC-2021-0475816,MASCULINO,42
LC-2021-0494413,MASCULINO,32
LC-2021-0502211,MASCULINO,17
LC-2021-0516425,FEMENINO,24
LC-2021-0516971,FEMENINO,21
LC-2021-0528712,MASCULINO,29
LC-2021-0548048,MASCULINO,22
LC-2021-0559906,MASCULINO,21
LC-2021-0617698,FEMENINO,41
LC-2021-0622412,MASCULINO,45
LC-2021-0629261,FEMENINO,13
LC-2021-0629261,MASCULINO,36
LC-2021-0648738,MASCULINO,28
LC-2021-0017414,MASCULINO,29
LC-2021-0042917,MASCULINO,33
LC-2021-0051534,MASCULINO,27
LC-2021-0063597,MASCULINO,24
LC-2021-0077042,FEMENINO,25
LC-2021-0085352,FEMENINO,45
LC-2021-0085794,MASCULINO,51
LC-2021-0093184,FEMENINO,28
LC-2021-0093184,FEMENINO,45
LC-2021-0094116,MASCULINO,26
LC-2021-0095006,MASCULINO,34
LC-2021-0107749,MASCULINO,28
LC-2021-0114412,FEMENINO,26
LC-2021-0322523,FEMENINO,29
LC-2021-0395082,MASCULINO,52
LC-2021-0397240,MASCULINO,55
LC-2021-0401214,MASCULINO,3
LC-2021-0417462,FEMENINO,70
LC-2021-0419863,MASCULINO,49
LC-2021-0542133,FEMENINO,49
LC-2021-0593233,FEMENINO,19
LC-2021-0603045,MASCULINO,66
LC-2021-0604929,FEMENINO,61
LC-2021-0614560,MASCULINO,49
LC-2021-0629515,FEMENINO,42
LC-2021-0004326,MASCULINO,56
LC-2021-0004505,MASCULINO,33
LC-2021-0008233,MASCULINO,35
LC-2021-0013185,MASCULINO,27
LC-2021-0018047,FEMENINO,49
LC-2021-0018558,FEMENINO,29
LC-2021-0023103,MASCULINO,38
LC-2021-0024359,MASCULINO,29
LC-2021-0024359,FEMENINO,26
LC-2021-0026097,FEMENINO,22
LC-2021-0026113,FEMENINO,43
LC-2021-0031606,FEMENINO,47
LC-2021-0035644,MASCULINO,53
LC-2021-0039278,FEMENINO,61
LC-2021-0039558,FEMENINO,57
LC-2021-0062956,FEMENINO,50
LC-2021-0062956,FEMENINO,53
LC-2021-0063134,FEMENINO,34
LC-2021-0073922,MASCULINO,76
LC-2021-0074928,FEMENINO,67
LC-2021-0077310,FEMENINO,32
LC-2021-0077310,MASCULINO,33
LC-2021-0077958,MASCULINO,29
LC-2021-0081785,FEMENINO,23
LC-2021-0084094,MASCULINO,52
LC-2021-0085695,MASCULINO,34
LC-2021-0090099,MASCULINO,47
LC-2021-0095987,MASCULINO,35
LC-2021-0100746,MASCULINO,67
LC-2021-0108474,FEMENINO,52
LC-2021-0124636,MASCULINO,25
LC-2021-0127257,MASCULINO,42
LC-2021-0139161,MASCULINO,55
LC-2021-0149664,FEMENINO,33
LC-2021-0151031,MASCULINO,34
LC-2021-0152762,MASCULINO,27
LC-2021-0161315,FEMENINO,40
LC-2021-0162488,FEMENINO,46
LC-2021-0175016,MASCULINO,32
LC-2021-0175385,MASCULINO,35
LC-2021-0187264,MASCULINO,31
LC-2021-0200771,MASCULINO,35
LC-2021-0219447,MASCULINO,37
LC-2021-0226011,FEMENINO,25
LC-2021-0244489,FEMENINO,41
LC-2021-0244661,MASCULINO,23
LC-2021-0246271,FEMENINO,79
LC-2021-0255731,MASCULINO,45
LC-2021-0260619,FEMENINO,29
LC-2021-0261093,MASCULINO,30
LC-2021-0261345,MASCULINO,22
LC-2021-0273291,MASCULINO,32
LC-2021-0277979,FEMENINO,63
LC-2021-0277979,FEMENINO,34
LC-2021-0277979,MASCULINO,25
LC-2021-0316190,MASCULINO,22
LC-2021-0320686,MASCULINO,27
LC-2021-0321514,FEMENINO,31
LC-2021-0344091,MASCULINO,21
LC-2021-0349232,MASCULINO,39
LC-2021-0350153,FEMENINO,34
LC-2021-0393125,MASCULINO,49
LC-2021-0398488,FEMENINO,27
LC-2021-0399987,FEMENINO,44
LC-2021-0405554,MASCULINO,22
LC-2021-0423512,FEMENINO,29
LC-2021-0428789,MASCULINO,30
LC-2021-0432010,MASCULINO,22
LC-2021-0440184,MASCULINO,32
LC-2021-0497503,MASCULINO,33
LC-2021-0582967,MASCULINO,28
LC-2021-0599530,FEMENINO,34
LC-2021-0607852,FEMENINO,4
LC-2021-0638648,MASCULINO,61
LC-2021-0638648,FEMENINO,50
LC-2021-0638648,MASCULINO,32
LC-2021-0641334,MASCULINO,39
LC-2021-0046913,MASCULINO,7
LC-2021-0046913,MASCULINO,12
LC-2021-0185285,FEMENINO,23
LC-2021-0185285,FEMENINO,49
LC-2021-0185285,FEMENINO,50
LC-2021-0246362,MASCULINO,36
LC-2021-0246622,FEMENINO,23
LC-2021-0255216,MASCULINO,27
LC-2021-0258780,MASCULINO,39
LC-2021-0313368,MASCULINO,32
LC-2021-0315035,MASCULINO,51
LC-2021-0323890,MASCULINO,63
LC-2021-0325153,FEMENINO,29
LC-2021-0334349,FEMENINO,27
LC-2021-0337278,FEMENINO,56
LC-2021-0366290,MASCULINO,74
LC-2021-0380734,MASCULINO,46
LC-2021-0404870,MASCULINO,23
LC-2021-0406577,MASCULINO,1
LC-2021-0408918,MASCULINO,22
LC-2021-0414551,MASCULINO,32
LC-2021-0422084,MASCULINO,53
LC-2021-0422106,MASCULINO,21
LC-2021-0422829,MASCULINO,22
LC-2021-0424091,MASCULINO,57
LC-2021-0424189,MASCULINO,67
LC-2021-0451794,MASCULINO,5
LC-2021-0461226,MASCULINO,41
LC-2021-0465468,MASCULINO,36
LC-2021-0469833,FEMENINO,24
LC-2021-0471540,FEMENINO,48
LC-2021-0478115,MASCULINO,68
LC-2021-0479997,MASCULINO,32
LC-2021-0492840,MASCULINO,39
LC-2021-0498942,FEMENINO,26
LC-2021-0510445,MASCULINO,53
LC-2021-0510445,FEMENINO,28
LC-2021-0517343,MASCULINO,40
LC-2021-0522514,MASCULINO,51
LC-2021-0523658,MASCULINO,24
LC-2021-0530338,MASCULINO,47
LC-2021-0530854,MASCULINO,40
LC-2021-0531474,FEMENINO,12
LC-2021-0534691,FEMENINO,60
LC-2021-0539676,MASCULINO,31
LC-2021-0540910,MASCULINO,34
LC-2021-0540910,FEMENINO,32
LC-2021-0548400,MASCULINO,29
LC-2021-0559285,MASCULINO,41
LC-2021-0559285,FEMENINO,33
LC-2021-0564341,FEMENINO,24
LC-2021-0564341,FEMENINO,64
LC-2021-0583168,MASCULINO,28
LC-2021-0584932,MASCULINO,41
LC-2021-0586815,FEMENINO,11
LC-2021-0586936,MASCULINO,30
LC-2021-0597856,MASCULINO,44
LC-2021-0608610,MASCULINO,27
LC-2021-0609514,MASCULINO,47
LC-2021-0613929,FEMENINO,36
LC-2021-0619416,FEMENINO,32
LC-2021-0628266,MASCULINO,26
LC-2021-0643359,MASCULINO,29
LC-2021-0652907,MASCULINO,23
LC-2021-0009221,MASCULINO,58
LC-2021-0023156,FEMENINO,23
LC-2021-0041333,FEMENINO,60
LC-2021-0079117,MASCULINO,35
LC-2021-0079117,MASCULINO,54
LC-2021-0079117,FEMENINO,33
LC-2021-0079117,MASCULINO,56
LC-2021-0088136,MASCULINO,39
LC-2021-0097761,MASCULINO,68
LC-2021-0100047,MASCULINO,69
LC-2021-0100089,MASCULINO,32
LC-2021-0128539,MASCULINO,32
LC-2021-0134515,MASCULINO,38
LC-2021-0146394,FEMENINO,43
LC-2021-0149227,MASCULINO,17
LC-2021-0152316,MASCULINO,53
LC-2021-0159422,FEMENINO,37
LC-2021-0159422,FEMENINO,17
LC-2021-0163371,FEMENINO,32
LC-2021-0164035,FEMENINO,26
LC-2021-0173886,MASCULINO,32
LC-2021-0174281,MASCULINO,51
LC-2021-0198545,MASCULINO,40
LC-2021-0199526,FEMENINO,29
LC-2021-0216071,MASCULINO,63
LC-2021-0250039,MASCULINO,22
LC-2021-0266342,MASCULINO,31
LC-2021-0297273,MASCULINO,35
LC-2021-0310662,MASCULINO,38
LC-2021-0313597,MASCULINO,31
LC-2021-0315498,FEMENINO,53
LC-2021-0324319,FEMENINO,50
LC-2021-0332485,MASCULINO,28
LC-2021-0333269,MASCULINO,38
LC-2021-0334202,MASCULINO,43
LC-2021-0334815,MASCULINO,43
LC-2021-0336292,MASCULINO,16
LC-2021-0382853,MASCULINO,30
LC-2021-0388513,MASCULINO,25
LC-2021-0390031,MASCULINO,43
LC-2021-0390031,FEMENINO,65
LC-2021-0390031,MASCULINO,31
LC-2021-0391668,FEMENINO,26
LC-2021-0391668,MASCULINO,27
LC-2021-0393469,MASCULINO,44
LC-2021-0395864,FEMENINO,65
LC-2021-0412153,MASCULINO,18
LC-2021-0414460,MASCULINO,47
LC-2021-0420745,FEMENINO,65
LC-2021-0433356,FEMENINO,23
LC-2021-0443972,MASCULINO,25
LC-2021-0444580,FEMENINO,39
LC-2021-0450871,MASCULINO,43
LC-2021-0469942,MASCULINO,23
LC-2021-0473378,MASCULINO,39
LC-2021-0480794,MASCULINO,43
LC-2021-0480794,FEMENINO,50
LC-2021-0511321,FEMENINO,39
LC-2021-0511321,MASCULINO,8
LC-2021-0512072,MASCULINO,32
LC-2021-0513565,MASCULINO,41
LC-2021-0513566,MASCULINO,29
LC-2021-0530604,MASCULINO,25
LC-2021-0532627,MASCULINO,37
LC-2021-0533053,MASCULINO,28
LC-2021-0533053,MASCULINO,24
LC-2021-0533972,MASCULINO,22
LC-2021-0541472,MASCULINO,29
LC-2021-0544693,MASCULINO,66
LC-2021-0552249,FEMENINO,59
LC-2021-0554529,FEMENINO,63
LC-2021-0561563,MASCULINO,28
LC-2021-0570827,MASCULINO,40
LC-2021-0570827,MASCULINO,25
LC-2021-0573567,MASCULINO,31
LC-2021-0575710,FEMENINO,39
LC-2021-0583208,MASCULINO,43
LC-2021-0584958,MASCULINO,29
LC-2021-0585801,MASCULINO,58
LC-2021-0588291,MASCULINO,44
LC-2021-0597177,MASCULINO,36
LC-2021-0597177,MASCULINO,51
LC-2021-0599881,FEMENINO,21
LC-2021-0601743,MASCULINO,30
LC-2021-0601764,MASCULINO,29
LC-2021-0606163,MASCULINO,59
LC-2021-0626953,MASCULINO,43
LC-2021-0629150,FEMENINO,28
LC-2021-0632698,FEMENINO,21
LC-2021-0639642,MASCULINO,36
LC-2021-0642560,FEMENINO,34
LC-2021-0642560,MASCULINO,33
LC-2021-0011032,MASCULINO,20
LC-2021-0026176,MASCULINO,36
LC-2021-0033124,MASCULINO,30
LC-2021-0036492,FEMENINO,82
LC-2021-0043716,MASCULINO,21
LC-2021-0047081,MASCULINO,28
LC-2021-0051930,MASCULINO,28
LC-2021-0052596,MASCULINO,29
LC-2021-0058229,MASCULINO,25
LC-2021-0084204,FEMENINO,14
LC-2021-0085572,MASCULINO,29
LC-2021-0086417,MASCULINO,35
LC-2021-0088734,MASCULINO,25
LC-2021-0090751,MASCULINO,26
LC-2021-0101618,MASCULINO,32
LC-2021-0107819,MASCULINO,28
LC-2021-0109613,MASCULINO,59
LC-2021-0111456,MASCULINO,47
LC-2021-0113302,MASCULINO,21
LC-2021-0118904,MASCULINO,40
LC-2021-0124720,FEMENINO,33
LC-2021-0125039,MASCULINO,46
LC-2021-0127365,MASCULINO,25
LC-2021-0129255,FEMENINO,32
LC-2021-0131001,MASCULINO,52
LC-2021-0133822,MASCULINO,42
LC-2021-0138554,MASCULINO,45
LC-2021-0141242,FEMENINO,35
LC-2021-0147318,MASCULINO,36
LC-2021-0149212,MASCULINO,29
LC-2021-0161139,FEMENINO,56
LC-2021-0166516,MASCULINO,41
LC-2021-0168172,MASCULINO,25
LC-2021-0168172,MASCULINO,28
LC-2021-0168744,FEMENINO,47
LC-2021-0168744,MASCULINO,45
LC-2021-0168744,FEMENINO,44
LC-2021-0168744,FEMENINO,28
LC-2021-0176383,MASCULINO,40
LC-2021-0179186,MASCULINO,42
LC-2021-0189652,MASCULINO,30
LC-2021-0190410,FEMENINO,26
LC-2021-0190410,MASCULINO,27
LC-2021-0192024,MASCULINO,32
LC-2021-0248505,MASCULINO,32
LC-2021-0257902,MASCULINO,32
LC-2021-0258159,MASCULINO,51
LC-2021-0263098,MASCULINO,39
LC-2021-0268871,MASCULINO,40
LC-2021-0274656,FEMENINO,57
LC-2021-0278647,MASCULINO,37
LC-2021-0289444,MASCULINO,32
LC-2021-0295205,MASCULINO,41
LC-2021-0303172,FEMENINO,78
LC-2021-0306243,FEMENINO,18
LC-2021-0306373,FEMENINO,52
LC-2021-0311091,FEMENINO,46
LC-2021-0311091,FEMENINO,35
LC-2021-0311826,FEMENINO,21
LC-2021-0312389,MASCULINO,23
LC-2021-0312986,FEMENINO,54
LC-2021-0313607,FEMENINO,38
LC-2021-0314767,FEMENINO,43
LC-2021-0322372,FEMENINO,68
LC-2021-0322695,MASCULINO,45
LC-2021-0323471,MASCULINO,19
LC-2021-0324638,FEMENINO,35
LC-2021-0324868,MASCULINO,43
LC-2021-0325796,MASCULINO,56
LC-2021-0326755,FEMENINO,29
LC-2021-0337485,FEMENINO,21
LC-2021-0339331,MASCULINO,79
LC-2021-0349197,FEMENINO,20
LC-2021-0349797,FEMENINO,38
LC-2021-0374225,MASCULINO,50
LC-2021-0384848,MASCULINO,39
LC-2021-0391772,MASCULINO,40
LC-2021-0395387,MASCULINO,43
LC-2021-0398175,FEMENINO,79
LC-2021-0399916,MASCULINO,4
LC-2021-0402213,FEMENINO,36
LC-2021-0403742,MASCULINO,35
LC-2021-0403742,MASCULINO,35
LC-2021-0406319,MASCULINO,42
