,Id,semaforo_15m
17434,LC-2021-0095777,False
17435,LC-2021-0095824,True
17436,LC-2021-0095952,False
17437,LC-2021-0095987,False
17438,LC-2021-0096009,False
17439,LC-2021-0096079,False
17440,LC-2021-0096135,False
17441,LC-2021-0096139,False
17442,LC-2021-0096257,False
17443,LC-2021-0096262,False
17444,LC-2021-0096453,False
17445,LC-2021-0096522,False
17446,LC-2021-0096529,True
17447,LC-2021-0096631,False
17448,LC-2021-0096712,True
17449,LC-2021-0096742,False
17450,LC-2021-0096785,False
17451,LC-2021-0096820,False
17452,LC-2021-0100633,False
17453,LC-2021-0123570,True
17454,LC-2021-0097482,True
17455,LC-2021-0097761,True
17456,LC-2021-0097834,False
17457,LC-2021-0097879,False
17458,LC-2021-0097949,False
17459,LC-2021-0098011,False
17460,LC-2021-0098013,False
17461,LC-2021-0098274,False
17462,LC-2021-0098396,False
17463,LC-2021-0098651,False
17464,LC-2021-0098770,False
17465,LC-2021-0098874,False
17466,LC-2021-0098917,False
17467,LC-2021-0101735,True
17468,LC-2021-0105023,False
17469,LC-2021-0111152,True
17470,LC-2021-0142461,True
17471,LC-2021-0098983,False
17472,LC-2021-0099174,True
17473,LC-2021-0099345,True
17474,LC-2021-0099899,False
17475,LC-2021-0099904,False
17476,LC-2021-0100047,False
17477,LC-2021-0100089,True
17478,LC-2021-0100117,True
17479,LC-2021-0100186,False
17480,LC-2021-0100314,True
17481,LC-2021-0100316,False
17482,LC-2021-0100509,False
17483,LC-2021-0100521,False
17484,LC-2021-0100652,True
17485,LC-2021-0100710,False
17486,LC-2021-0100746,True
17487,LC-2021-0100749,False
17488,LC-2021-0100775,False
17489,LC-2021-0100807,False
17490,LC-2021-0100855,False
17491,LC-2021-0100967,False
17492,LC-2021-0100972,True
17493,LC-2021-0100987,True
17494,LC-2021-0101003,False
17495,LC-2021-0101058,True
17496,LC-2021-0101082,True
17497,LC-2021-0101107,False
17498,LC-2021-0101050,True
17499,LC-2021-0101089,True
17500,LC-2021-0101185,False
17501,LC-2021-0101518,False
17502,LC-2021-0101618,True
17503,LC-2021-0101623,False
17504,LC-2021-0101624,False
17505,LC-2021-0101630,False
17506,LC-2021-0102071,False
17507,LC-2021-0102114,False
17508,LC-2021-0102135,False
17509,LC-2021-0102301,False
17510,LC-2021-0102319,True
17511,LC-2021-0104166,True
17512,LC-2021-0108026,True
17513,LC-2021-0109787,True
17514,LC-2021-0102311,False
17515,LC-2021-0102375,True
17516,LC-2021-0102466,True
17517,LC-2021-0102732,True
17518,LC-2021-0103021,False
17519,LC-2021-0103077,True
17520,LC-2021-0103259,True
17521,LC-2021-0103272,True
17522,LC-2021-0103678,False
17523,LC-2021-0103995,False
17524,LC-2021-0104238,False
17525,LC-2021-0104487,False
17526,LC-2021-0104502,False
17527,LC-2021-0104546,False
17528,LC-2021-0104712,False
17529,LC-2021-0104762,False
17530,LC-2021-0104974,False
17531,LC-2021-0105028,False
17532,LC-2021-0105051,False
17533,LC-2021-0105108,False
17534,LC-2021-0105287,True
17535,LC-2021-0105468,False
17536,LC-2021-0105490,True
17537,LC-2021-0111556,True
17538,LC-2021-0204033,True
17539,LC-2021-0105838,False
17540,LC-2021-0106910,False
17541,LC-2021-0106923,False
17542,LC-2021-0106978,False
17543,LC-2021-0106996,False
17544,LC-2021-0107235,False
17545,LC-2021-0107239,False
17546,LC-2021-0107281,False
17547,LC-2021-0107316,False
17548,LC-2021-0107420,False
17549,LC-2021-0107509,False
17550,LC-2021-0107559,False
17551,LC-2021-0107606,False
17552,LC-2021-0107681,True
17553,LC-2021-0107706,True
17554,LC-2021-0107770,False
17555,LC-2021-0107819,True
17556,LC-2021-0111195,False
17557,LC-2021-0111619,False
17558,LC-2021-0116894,False
17559,LC-2021-0121920,False
17560,LC-2021-0108048,False
17561,LC-2021-0108474,False
17562,LC-2021-0108616,True
17563,LC-2021-0108652,True
17564,LC-2021-0108699,True
17565,LC-2021-0108746,True
17566,LC-2021-0108882,False
17567,LC-2021-0108901,True
17568,LC-2021-0108986,True
17569,LC-2021-0109063,False
17570,LC-2021-0109256,False
17571,LC-2021-0109262,False
17572,LC-2021-0109366,False
17573,LC-2021-0109411,True
17574,LC-2021-0109469,True
17575,LC-2021-0109549,False
17576,LC-2021-0109579,True
17577,LC-2021-0109613,True
17578,LC-2021-0109722,True
17579,LC-2021-0109732,True
17580,LC-2021-0109919,False
17581,LC-2021-0113195,True
17582,LC-2021-0117562,False
17583,LC-2021-0110542,True
17584,LC-2021-0110827,False
17585,LC-2021-0111264,True
17586,LC-2021-0111456,True
17587,LC-2021-0111485,False
17588,LC-2021-0111608,False
17589,LC-2021-0111813,False
17590,LC-2021-0111846,False
17591,LC-2021-0111905,False
17592,LC-2021-0112033,False
17593,LC-2021-0112068,False
17594,LC-2021-0112803,True
17595,LC-2021-0113782,True
17596,LC-2021-0112187,False
17597,LC-2021-0112200,True
17598,LC-2021-0112431,True
17599,LC-2021-0112538,False
17600,LC-2021-0112668,True
17601,LC-2021-0112730,False
17602,LC-2021-0112781,False
17603,LC-2021-0112793,False
17604,LC-2021-0112863,True
17605,LC-2021-0112913,True
17606,LC-2021-0113072,True
17607,LC-2021-0113148,True
17608,LC-2021-0113184,False
17609,LC-2021-0113201,True
17610,LC-2021-0113301,True
17611,LC-2021-0113302,True
17612,LC-2021-0113339,False
17613,LC-2021-0113394,False
17614,LC-2021-0113424,True
17615,LC-2021-0113536,False
17616,LC-2021-0113555,False
17617,LC-2021-0113568,True
17618,LC-2021-0113626,True
17619,LC-2021-0113672,False
17620,LC-2021-0113715,False
17621,LC-2021-0113872,True
17622,LC-2021-0113901,True
17623,LC-2021-0113924,False
17624,LC-2021-0113935,False
17625,LC-2021-0114045,False
17626,LC-2021-0114155,True
17627,LC-2021-0114189,False
17628,LC-2021-0120484,True
17629,LC-2021-0122748,True
17630,LC-2021-0133309,True
17631,LC-2021-0137448,False
17632,LC-2021-0114412,False
17633,LC-2021-0114413,False
17634,LC-2021-0114479,False
17635,LC-2021-0114514,False
17636,LC-2021-0114651,False
17637,LC-2021-0114678,False
17638,LC-2021-0114944,False
17639,LC-2021-0115105,False
17640,LC-2021-0115161,True
17641,LC-2021-0115193,False
17642,LC-2021-0115252,False
17643,LC-2021-0115256,False
17644,LC-2021-0115413,True
17645,LC-2021-0115449,True
17646,LC-2021-0115499,True
17647,LC-2021-0115660,False
17648,LC-2021-0115678,False
17649,LC-2021-0115686,True
17650,LC-2021-0116532,False
17651,LC-2021-0125944,False
17652,LC-2021-0116015,True
17653,LC-2021-0116049,False
17654,LC-2021-0116624,True
17655,LC-2021-0116634,True
17656,LC-2021-0116674,False
17657,LC-2021-0118242,False
17658,LC-2021-0116683,True
17659,LC-2021-0117018,True
17660,LC-2021-0117105,False
17661,LC-2021-0117180,False
17662,LC-2021-0117307,False
17663,LC-2021-0117387,False
17664,LC-2021-0117739,False
17665,LC-2021-0117805,False
17666,LC-2021-0117942,False
17667,LC-2021-0118049,False
17668,LC-2021-0118214,True
17669,LC-2021-0118320,True
17670,LC-2021-0118386,False
17671,LC-2021-0118593,False
17672,LC-2021-0118684,False
17673,LC-2021-0118813,False
17674,LC-2021-0118874,False
17675,LC-2021-0122328,False
17676,LC-2021-0122831,False
17677,LC-2021-0123553,False
17678,LC-2021-0129100,True
17679,LC-2021-0134659,True
17680,LC-2021-0119152,True
17681,LC-2021-0119511,False
17682,LC-2021-0119512,False
17683,LC-2021-0119834,True
17684,LC-2021-0119845,False
17685,LC-2021-0119936,False
17686,LC-2021-0120526,False
17687,LC-2021-0120532,True
17688,LC-2021-0120696,False
17689,LC-2021-0120861,False
17690,LC-2021-0120943,False
17691,LC-2021-0122614,False
17692,LC-2021-0123429,False
17693,LC-2021-0131459,False
17694,LC-2021-0181162,True
17695,LC-2021-0181179,True
17696,LC-2021-0121458,False
17697,LC-2021-0121484,False
17698,LC-2021-0121638,False
17699,LC-2021-0121708,False
17700,LC-2021-0122011,False
17701,LC-2021-0122158,False
17702,LC-2021-0122332,False
17703,LC-2021-0122354,False
17704,LC-2021-0122402,False
17705,LC-2021-0122437,True
17706,LC-2021-0122548,False
17707,LC-2021-0122556,True
17708,LC-2021-0122659,False
17709,LC-2021-0122734,True
17710,LC-2021-0122830,False
17711,LC-2021-0122841,False
17712,LC-2021-0122886,True
17713,LC-2021-0122907,False
17714,LC-2021-0122959,True
17715,LC-2021-0123046,True
17716,LC-2021-0123151,True
17717,LC-2021-0123159,False
17718,LC-2021-0123175,True
17719,LC-2021-0123276,True
17720,LC-2021-0123784,True
17721,LC-2021-0124175,False
17722,LC-2021-0124445,False
17723,LC-2021-0128009,False
17724,LC-2021-0148079,False
17725,LC-2021-0161058,True
17726,LC-2021-0123309,False
17727,LC-2021-0123453,True
17728,LC-2021-0123589,False
17729,LC-2021-0123852,False
17730,LC-2021-0123997,True
17731,LC-2021-0124103,False
17732,LC-2021-0124464,False
17733,LC-2021-0124636,True
17734,LC-2021-0124720,False
17735,LC-2021-0124824,False
17736,LC-2021-0124906,False
17737,LC-2021-0125011,True
17738,LC-2021-0125036,False
17739,LC-2021-0125039,True
17740,LC-2021-0125172,False
17741,LC-2021-0127553,False
17742,LC-2021-0125254,True
17743,LC-2021-0125348,False
17744,LC-2021-0125745,False
17745,LC-2021-0125787,False
17746,LC-2021-0126133,True
17747,LC-2021-0126406,True
17748,LC-2021-0126409,False
17749,LC-2021-0126425,False
17750,LC-2021-0126528,False
17751,LC-2021-0126553,False
17752,LC-2021-0126592,True
17753,LC-2021-0126674,False
17754,LC-2021-0126744,True
17755,LC-2021-0126891,False
17756,LC-2021-0126909,True
17757,LC-2021-0126939,False
17758,LC-2021-0127025,False
17759,LC-2021-0127051,False
17760,LC-2021-0127067,False
17761,LC-2021-0131336,False
17762,LC-2021-0127257,True
17763,LC-2021-0127299,False
17764,LC-2021-0127365,False
17765,LC-2021-0127381,False
17766,LC-2021-0127412,False
17767,LC-2021-0127610,False
17768,LC-2021-0127937,False
17769,LC-2021-0127973,True
17770,LC-2021-0128005,True
17771,LC-2021-0128072,False
17772,LC-2021-0128096,False
17773,LC-2021-0128097,True
17774,LC-2021-0128408,False
17775,LC-2021-0128446,False
17776,LC-2021-0128524,False
17777,LC-2021-0128539,True
17778,LC-2021-0128541,False
17779,LC-2021-0128669,False
17780,LC-2021-0129002,False
17781,LC-2021-0129143,True
17782,LC-2021-0129255,True
17783,LC-2021-0129271,False
17784,LC-2021-0134359,False
17785,LC-2021-0160653,True
17786,LC-2021-0125167,False
17787,LC-2021-0129665,False
17788,LC-2021-0129953,False
17789,LC-2021-0130067,False
17790,LC-2021-0130190,False
17791,LC-2021-0130272,False
17792,LC-2021-0130281,False
17793,LC-2021-0130313,False
17794,LC-2021-0130548,False
17795,LC-2021-0131015,False
17796,LC-2021-0131058,False
17797,LC-2021-0131222,False
17798,LC-2021-0131239,False
17799,LC-2021-0131449,False
17800,LC-2021-0131544,True
17801,LC-2021-0132212,True
17802,LC-2021-0132897,True
17803,LC-2021-0134392,False
17804,LC-2021-0131616,True
17805,LC-2021-0131782,False
17806,LC-2021-0131813,False
17807,LC-2021-0132595,True
17808,LC-2021-0132649,False
17809,LC-2021-0132722,True
17810,LC-2021-0132739,False
17811,LC-2021-0132949,False
17812,LC-2021-0133006,True
17813,LC-2021-0133112,False
17814,LC-2021-0133158,True
17815,LC-2021-0133182,False
17816,LC-2021-0133217,False
17817,LC-2021-0133219,False
17818,LC-2021-0133331,True
17819,LC-2021-0133966,False
17820,LC-2021-0137294,False
17821,LC-2021-0137762,False
17822,LC-2021-0150471,False
17823,LC-2021-0134041,False
17824,LC-2021-0134515,True
17825,LC-2021-0134548,True
17826,LC-2021-0134574,False
17827,LC-2021-0134758,True
17828,LC-2021-0134904,True
17829,LC-2021-0135954,False
17830,LC-2021-0133881,True
17831,LC-2021-0134936,True
17832,LC-2021-0135048,False
17833,LC-2021-0135060,False
17834,LC-2021-0135538,True
17835,LC-2021-0136049,False
17836,LC-2021-0136280,False
17837,LC-2021-0136309,False
17838,LC-2021-0136339,False
17839,LC-2021-0136440,False
17840,LC-2021-0136499,False
17841,LC-2021-0136614,True
17842,LC-2021-0136639,False
17843,LC-2021-0136662,True
17844,LC-2021-0137832,True
17845,LC-2021-0139294,True
17846,LC-2021-0136700,True
17847,LC-2021-0136770,True
17848,LC-2021-0136925,False
17849,LC-2021-0137550,True
17850,LC-2021-0137640,False
17851,LC-2021-0137758,False
17852,LC-2021-0137809,True
17853,LC-2021-0137919,True
17854,LC-2021-0137997,False
17855,LC-2021-0138412,True
17856,LC-2021-0138443,False
17857,LC-2021-0138451,True
17858,LC-2021-0138554,True
17859,LC-2021-0138717,True
17860,LC-2021-0143404,False
17861,LC-2021-0138873,True
17862,LC-2021-0138988,False
17863,LC-2021-0139161,False
17864,LC-2021-0139205,True
17865,LC-2021-0139302,False
17866,LC-2021-0139311,True
17867,LC-2021-0139369,False
17868,LC-2021-0139373,True
17869,LC-2021-0139477,False
17870,LC-2021-0139517,False
17871,LC-2021-0139675,False
17872,LC-2021-0139777,False
17873,LC-2021-0139898,False
17874,LC-2021-0140495,False
17875,LC-2021-0140009,True
17876,LC-2021-0140092,True
17877,LC-2021-0140192,True
17878,LC-2021-0140418,True
17879,LC-2021-0140635,True
17880,LC-2021-0140650,False
17881,LC-2021-0140699,True
17882,LC-2021-0140871,False
17883,LC-2021-0140879,True
17884,LC-2021-0140921,False
17885,LC-2021-0140938,False
17886,LC-2021-0141066,True
17887,LC-2021-0141231,False
17888,LC-2021-0141242,False
17889,LC-2021-0141552,True
17890,LC-2021-0141683,True
17891,LC-2021-0141867,False
17892,LC-2021-0141951,False
17893,LC-2021-0142179,False
17894,LC-2021-0142257,True
17895,LC-2021-0142365,False
17896,LC-2021-0142582,False
17897,LC-2021-0142637,True
17898,LC-2021-0142712,False
17899,LC-2021-0142751,True
17900,LC-2021-0142840,True
17901,LC-2021-0143138,False
17902,LC-2021-0215606,False
17903,LC-2021-0143364,True
17904,LC-2021-0143432,True
17905,LC-2021-0143653,True
17906,LC-2021-0143695,False
17907,LC-2021-0143898,True
17908,LC-2021-0144071,False
17909,LC-2021-0144107,False
17910,LC-2021-0144289,True
17911,LC-2021-0144434,True
17912,LC-2021-0144756,True
17913,LC-2021-0144806,False
17914,LC-2021-0144818,True
17915,LC-2021-0144824,False
17916,LC-2021-0145055,True
17917,LC-2021-0145057,False
17918,LC-2021-0145089,True
17919,LC-2021-0145102,False
17920,LC-2021-0145171,True
17921,LC-2021-0145204,False
17922,LC-2021-0145261,False
17923,LC-2021-0145336,False
17924,LC-2021-0145376,False
17925,hC-2021-0147160,True
17926,LC-2021-0132154,False
17927,LC-2021-0145940,False
17928,LC-2021-0146204,True
17929,LC-2021-0146394,True
17930,LC-2021-0146434,False
17931,LC-2021-0146624,True
17932,LC-2021-0146642,True
17933,LC-2021-0146792,True
17934,LC-2021-0146863,True
17935,LC-2021-0146881,False
17936,LC-2021-0146975,False
17937,LC-2021-0146992,True
17938,LC-2021-0146993,False
17939,LC-2021-0147015,False
17940,LC-2021-0147129,True
17941,LC-2021-0147152,False
17942,LC-2021-0147155,True
17943,LC-2021-0147224,False
17944,LC-2021-0147239,False
17945,LC-2021-0147260,False
17946,LC-2021-0147318,True
17947,LC-2021-0147341,False
17948,LC-2021-0147459,False
17949,LC-2021-0147667,True
17950,LC-2021-0147825,True
17951,LC-2021-0151896,False
17952,LC-2021-0160037,False
17953,LC-2021-0164608,False
17954,LC-2021-0147519,False
17955,LC-2021-0147529,False
17956,LC-2021-0147562,True
17957,LC-2021-0147640,True
17958,LC-2021-0147785,True
17959,LC-2021-0147795,True
17960,LC-2021-0148009,False
17961,LC-2021-0148091,False
17962,LC-2021-0148092,False
17963,LC-2021-0148227,False
17964,LC-2021-0148396,True
17965,LC-2021-0148556,False
17966,LC-2021-0148733,True
17967,LC-2021-0153934,True
17968,LC-2021-0160205,True
17969,LC-2021-0162385,False
17970,LC-2021-0148997,True
17971,LC-2021-0149102,True
17972,LC-2021-0149133,True
17973,LC-2021-0149212,True
17974,LC-2021-0149240,False
17975,LC-2021-0149537,True
17976,LC-2021-0149664,True
17977,LC-2021-0149790,True
17978,LC-2021-0150382,False
17979,LC-2021-0169376,True
17980,LC-2021-0149828,False
17981,LC-2021-0149869,True
17982,LC-2021-0149989,False
17983,LC-2021-0150355,False
17984,LC-2021-0150454,False
17985,LC-2021-0150480,False
17986,LC-2021-0150540,False
17987,LC-2021-0150571,True
17988,LC-2021-0150740,False
17989,LC-2021-0150862,False
17990,LC-2021-0150953,True
17991,LC-2021-0151009,True
17992,LC-2021-0151225,False
17993,LC-2021-0151478,False
17994,LC-2021-0151500,False
17995,LC-2021-0151528,False
17996,LC-2021-0151564,False
17997,LC-2021-0151763,False
17998,LC-2021-0151827,False
17999,LC-2021-0152150,False
18000,LC-2021-0152239,False
18001,LC-2021-0152297,False
18002,LC-2021-0152316,True
18003,LC-2021-0152733,False
18004,LC-2021-0152762,True
18005,LC-2021-0152922,True
18006,LC-2021-0153082,True
18007,LC-2021-0153125,True
18008,LC-2021-0153310,True
18009,LC-2021-0153423,True
18010,LC-2021-0153433,False
18011,LC-2021-0153452,False
18012,LC-2021-0153585,False
18013,LC-2021-0153606,False
18014,LC-2021-0153684,True
18015,LC-2021-0153736,False
18016,LC-2021-0153911,True
18017,LC-2021-0153926,True
18018,LC-2021-0153936,True
18019,LC-2021-0154112,True
18020,LC-2021-0161052,False
18021,LC-2021-0154402,False
18022,LC-2021-0154552,True
18023,LC-2021-0154694,False
18024,LC-2021-0158992,True
18025,LC-2021-0159023,False
18026,LC-2021-0159306,False
18027,LC-2021-0159352,True
18028,LC-2021-0159422,False
18029,LC-2021-0159553,False
18030,LC-2021-0159965,False
18031,LC-2021-0165128,False
18032,LC-2021-0174339,True
18033,LC-2021-0160067,False
18034,LC-2021-0160082,True
18035,LC-2021-0160261,False
18036,LC-2021-0160369,True
18037,LC-2021-0160603,True
18038,LC-2021-0160614,False
18039,LC-2021-0160846,False
18040,LC-2021-0160883,False
18041,LC-2021-0161030,False
18042,LC-2021-0161160,False
18043,LC-2021-0161287,True
18044,LC-2021-0161315,False
18045,LC-2021-0161369,True
18046,LC-2021-0161733,False
18047,LC-2021-0161859,True
18048,LC-2021-0161890,False
18049,LC-2021-0162007,True
18050,LC-2021-0162029,False
18051,LC-2021-0162254,True
18052,LC-2021-0162264,True
18053,LC-2021-0162488,False
18054,LC-2021-0162620,False
18055,LC-2021-0163142,False
18056,LC-2021-0163330,False
18057,LC-2021-0163371,True
18058,LC-2021-0163513,True
18059,LC-2021-0163637,True
18060,LC-2021-0163803,False
18061,LC-2021-0163929,True
18062,LC-2021-0164023,False
18063,LC-2021-0164035,True
18064,LC-2021-0164053,False
18065,LC-2021-0177033,True
18066,LC-2021-0228671,True
18067,LC-2021-0164380,True
18068,LC-2021-0164474,True
18069,LC-2021-0164559,False
18070,LC-2021-0164777,False
18071,LC-2021-0164936,True
18072,LC-2021-0164975,False
18073,LC-2021-0165017,False
18074,LC-2021-0165044,False
18075,LC-2021-0165088,True
18076,LC-2021-0165417,False
18077,LC-2021-0165561,False
18078,LC-2021-0165711,False
18079,LC-2021-0165745,True
18080,LC-2021-0165791,True
18081,LC-2021-0165841,True
18082,LC-2021-0165935,True
18083,LC-2021-0165939,False
18084,LC-2021-0166096,False
18085,LC-2021-0169094,False
18086,LC-2021-0169823,True
18087,LC-2021-0170711,True
18088,LC-2021-0166093,False
18089,LC-2021-0166451,False
18090,LC-2021-0166516,True
18091,LC-2021-0166588,False
18092,LC-2021-0166603,True
18093,LC-2021-0166675,False
18094,LC-2021-0166835,False
18095,LC-2021-0166863,False
18096,LC-2021-0166952,False
18097,LC-2021-0166953,False
18098,LC-2021-0166993,True
18099,LC-2021-0167019,False
18100,LC-2021-0167098,True
18101,LC-2021-0167105,True
18102,LC-2021-0167118,False
18103,LC-2021-0167419,False
18104,LC-2021-0254633,True
18105,LC-2021-0167106,True
18106,LC-2021-0167171,False
18107,LC-2021-0167502,True
18108,LC-2021-0167736,True
18109,LC-2021-0167764,True
18110,LC-2021-0167902,True
18111,LC-2021-0168033,True
18112,LC-2021-0168071,False
18113,LC-2021-0168523,False
18114,LC-2021-0181823,False
18115,LC-2021-0168125,True
18116,LC-2021-0168131,True
18117,LC-2021-0168172,True
18118,LC-2021-0168592,True
18119,LC-2021-0168744,False
18120,LC-2021-0168792,True
18121,LC-2021-0168834,False
18122,LC-2021-0169424,False
18123,LC-2021-0169432,False
18124,LC-2021-0169924,False
18125,LC-2021-0172809,False
18126,LC-2021-0175148,True
18127,LC-2021-0203954,False
18128,LC-2021-0170045,False
18129,LC-2021-0170661,False
18130,LC-2021-0170934,False
18131,LC-2021-0170949,False
18132,LC-2021-0171147,False
18133,LC-2021-0171223,True
18134,LC-2021-0171272,False
18135,LC-2021-0171458,False
18136,LC-2021-0171519,False
18137,LC-2021-0171590,False
18138,LC-2021-0171620,False
18139,LC-2021-0171665,False
18140,LC-2021-0171719,True
18141,LC-2021-0176737,True
18142,LC-2021-0172527,False
18143,LC-2021-0172800,False
18144,LC-2021-0173026,False
18145,LC-2021-0173179,True
18146,LC-2021-0173228,False
18147,LC-2021-0173498,False
18148,LC-2021-0173559,False
18149,LC-2021-0173630,False
18150,LC-2021-0173635,False
18151,LC-2021-0173663,False
18152,LC-2021-0175157,True
18153,LC-2021-0176092,True
18154,LC-2021-0176319,False
18155,LC-2021-0173790,True
18156,LC-2021-0173904,True
18157,LC-2021-0174281,True
18158,LC-2021-0174424,True
18159,LC-2021-0174501,True
18160,LC-2021-0174850,True
18161,LC-2021-0174978,False
18162,LC-2021-0175203,True
18163,LC-2021-0175231,False
18164,LC-2021-0175241,True
18165,LC-2021-0175385,False
18166,LC-2021-0177952,False
18167,LC-2021-0175554,True
18168,LC-2021-0175731,True
18169,LC-2021-0175841,True
18170,LC-2021-0175967,False
18171,LC-2021-0176024,True
18172,LC-2021-0176275,False
18173,LC-2021-0176383,False
18174,LC-2021-0176445,True
18175,LC-2021-0176523,True
18176,LC-2021-0176541,False
18177,LC-2021-0176711,True
18178,LC-2021-0176760,True
18179,LC-2021-0176938,False
18180,LC-2021-0177158,False
18181,LC-2021-0190782,True
18182,LC-2021-0177584,False
18183,LC-2021-0177672,True
18184,LC-2021-0177886,False
18185,LC-2021-0178019,True
18186,LC-2021-0178038,False
18187,LC-2021-0178077,True
18188,LC-2021-0178091,True
18189,LC-2021-0178254,True
18190,LC-2021-0178281,True
18191,LC-2021-0179186,False
18192,LC-2021-0182451,False
18193,LC-2021-0178763,True
18194,LC-2021-0178789,True
18195,LC-2021-0178829,False
18196,LC-2021-0178952,True
18197,LC-2021-0179081,False
18198,LC-2021-0179133,True
18199,LC-2021-0179161,False
18200,LC-2021-0179211,False
18201,LC-2021-0179646,True
18202,LC-2021-0179854,False
18203,LC-2021-0180031,False
18204,LC-2021-0180235,False
18205,LC-2021-0180403,True
18206,LC-2021-0180770,True
18207,LC-2021-0180785,False
18208,LC-2021-0181022,False
18209,LC-2021-0181127,False
18210,LC-2021-0181136,False
18211,LC-2021-0181184,True
18212,LC-2021-0181215,False
18213,LC-2021-0181230,True
18214,LC-2021-0181317,True
18215,LC-2021-0181381,False
18216,LC-2021-0181795,False
18217,LC-2021-0181969,True
18218,LC-2021-0182074,False
18219,LC-2021-0182185,False
18220,LC-2021-0182380,False
18221,LC-2021-0182597,False
18222,LC-2021-0182773,False
18223,LC-2021-0182808,False
18224,LC-2021-0182831,True
18225,LC-2021-0182873,True
18226,LC-2021-0182928,False
18227,LC-2021-0183022,False
18228,LC-2021-0183023,False
18229,LC-2021-0183067,False
18230,LC-2021-0183136,True
18231,LC-2021-0183197,True
18232,LC-2021-0183238,True
18233,LC-2021-0185586,True
18234,LC-2021-0183502,True
18235,LC-2021-0183528,False
18236,LC-2021-0183940,True
18237,LC-2021-0184009,False
18238,LC-2021-0184071,False
18239,LC-2021-0184073,False
18240,LC-2021-0184133,False
18241,LC-2021-0184243,False
18242,LC-2021-0184292,True
18243,LC-2021-0184466,True
18244,LC-2021-0184717,False
18245,LC-2021-0184788,False
18246,LC-2021-0184798,True
18247,LC-2021-0184832,False
18248,LC-2021-0184892,True
18249,LC-2021-0184925,False
18250,LC-2021-0184976,False
18251,LC-2021-0185285,True
18252,LC-2021-0185365,False
18253,LC-2021-0185486,False
18254,LC-2021-0185668,True
18255,LC-2021-0185681,True
18256,LC-2021-0185747,False
18257,LC-2021-0185768,False
18258,LC-2021-0185983,True
18259,LC-2021-0186561,False
18260,LC-2021-0186724,True
18261,LC-2021-0186758,True
18262,LC-2021-0186839,False
18263,LC-2021-0198833,True
18264,LC-2021-0187209,False
18265,LC-2021-0187367,True
18266,LC-2021-0187417,True
18267,LC-2021-0187591,False
18268,LC-2021-0187748,True
18269,LC-2021-0187798,False
18270,LC-2021-0187817,True
18271,LC-2021-0187855,True
18272,LC-2021-0187972,False
18273,LC-2021-0188003,False
18274,LC-2021-0188301,False
18275,LC-2021-0188305,False
18276,LC-2021-0188370,True
18277,LC-2021-0188492,False
18278,LC-2021-0188500,False
18279,LC-2021-0188502,True
18280,LC-2021-0188526,False
18281,LC-2021-0188578,True
18282,LC-2021-0188618,False
18283,LC-2021-0188650,False
18284,LC-2021-0188662,True
18285,LC-2021-0188761,False
18286,LC-2021-0189006,False
18287,LC-2021-0189964,False
18288,LC-2021-0190006,False
18289,LC-2021-0199341,True
18290,LC-2021-0213421,False
18291,LC-2021-0215509,False
18292,LC-2021-0183088,False
18293,LC-2021-0188971,False
18294,LC-2021-0189070,False
18295,LC-2021-0189121,False
18296,LC-2021-0189186,True
18297,LC-2021-0189379,True
18298,LC-2021-0189560,False
18299,LC-2021-0189603,True
18300,LC-2021-0189606,True
18301,LC-2021-0189652,True
18302,LC-2021-0191084,True
18303,LC-2021-0189757,True
18304,LC-2021-0189866,False
18305,LC-2021-0189872,False
18306,LC-2021-0189928,False
18307,LC-2021-0189961,False
18308,LC-2021-0190014,False
18309,LC-2021-0190292,False
18310,LC-2021-0190300,True
18311,LC-2021-0190354,False
18312,LC-2021-0190399,False
18313,LC-2021-0190405,False
18314,LC-2021-0190410,True
18315,LC-2021-0190420,False
18316,LC-2021-0190526,True
18317,LC-2021-0192643,False
18318,LC-2021-0190643,True
18319,LC-2021-0190661,True
18320,LC-2021-0190888,True
18321,LC-2021-0191119,False
18322,LC-2021-0191331,True
18323,LC-2021-0191443,False
18324,LC-2021-0191510,False
18325,LC-2021-0191520,False
18326,LC-2021-0191720,False
18327,LC-2021-0191929,False
18328,LC-2021-0192000,False
18329,LC-2021-0192024,True
18330,LC-2021-0192232,True
18331,LC-2021-0192318,False
18332,LC-2021-0192819,True
18333,LC-2021-0193355,False
18334,LC-2021-0192660,False
18335,LC-2021-0192675,False
18336,LC-2021-0192761,False
18337,LC-2021-0192876,False
18338,LC-2021-0192945,True
18339,LC-2021-0193075,False
18340,LC-2021-0193138,False
18341,LC-2021-0193170,False
18342,LC-2021-0193237,True
18343,LC-2021-0193385,False
18344,LC-2021-0193392,False
18345,LC-2021-0193438,True
18346,LC-2021-0193520,False
18347,LC-2021-0193548,False
18348,LC-2021-0193718,False
18349,LC-2021-0193754,False
18350,LC-2021-0193948,True
18351,LC-2021-0194725,False
18352,LC-2021-0194820,True
18353,LC-2021-0195202,False
18354,LC-2021-0195225,True
18355,LC-2021-0194616,False
18356,LC-2021-0194785,False
18357,LC-2021-0194894,False
18358,LC-2021-0195136,True
18359,LC-2021-0195217,True
18360,LC-2021-0195318,True
18361,LC-2021-0195449,False
18362,LC-2021-0195591,False
18363,LC-2021-0195717,False
18364,LC-2021-0195761,False
18365,LC-2021-0195872,False
