Id,N_Victimas,Fecha,Franja_Hora,Tipo_Calle,Calle,Cruce,Comuna,Longitud,Latitud,Participantes,Victima,Acusado,Dataset,semaforo_30m,semaforo_15m
LC-2019-0115357,1,2019-02-22,17,AVENIDA,"Figueroa Alcorta, Pres. Av.",True,14,-58.404878,-34.57655,MOTO-SD,MOTO,SD,lesion,True,True
LC-2019-0115509,1,2019-02-22,17,AVENIDA,Beauchef,True,6,-58.432819,-34.625718,SD-SD,SD,SD,lesion,True,True
LC-2019-0115608,1,2019-02-22,17,AVENIDA,San Juan Av.,False,3,-58.395701,-34.623083,SD-SD,SD,SD,lesion,False,False
LC-2019-0115693,1,2019-02-22,20,AVENIDA,Corrientes Av.,True,3,-58.411747,-34.604082,SD-SD,SD,SD,lesion,True,True
LC-2019-0115711,1,2019-02-22,19,AVENIDA,Muñiz,True,5,-58.424436,-34.631296,SD-SD,SD,SD,lesion,True,True
LC-2019-0115717,1,2019-02-22,20,AVENIDA,De Los Incas Av.,True,15,-58.48169,-34.586841,SD-SD,SD,SD,lesion,True,True
LC-2019-0115726,2,2019-02-22,20,CALLE,Lambare,True,5,-58.430414,-34.604034,SD-SD,SD,SD,lesion,True,True
LC-2019-0115831,2,2019-02-22,17,CALLE,Ciudad De La Paz,True,13,-58.449218,-34.569675,AUTO-SD,AUTO,SD,lesion,False,False
LC-2019-0115904,1,2019-02-22,20,AVENIDA,Guardia Vieja,True,5,-58.420614,-34.600698,SD-SD,SD,SD,lesion,True,True
LC-2019-0121179,1,2019-02-22,22,AVENIDA,Montiel,True,9,-58.526418,-34.639147,SD-SD,SD,SD,lesion,True,True
LC-2019-0249782,1,2019-02-22,12,AVENIDA,Caracas,True,7,-58.461207,-34.628414,SD-SD,SD,SD,lesion,True,True
LC-2019-0117243,1,2019-02-23,21,AVENIDA,Corrientes Av.,False,3,-58.409664,-34.603979,CICLISTA-SD,CICLISTA,SD,lesion,False,False
LC-2019-0116000,1,2019-02-23,1,AVENIDA,Sanabria,True,10,-58.488911,-34.627163,SD-SD,SD,SD,lesion,True,True
LC-2019-0116121,3,2019-02-23,5,AVENIDA,La Pampa,True,13,-58.432336,-34.551859,SD-SD,SD,SD,lesion,False,False
LC-2019-0116130,1,2019-02-23,5,AVENIDA,Avellaneda Av.,True,6,-58.451501,-34.619425,SD-SD,SD,SD,lesion,True,True
LC-2019-0116175,1,2019-02-23,7,GRAL PAZ,"Paz, Gral. Av.",True,10,-58.531068,-34.614655,SD-SD,SD,SD,lesion,False,False
LC-2019-0116219,1,2019-02-23,8,AVENIDA,Gaona Av.,True,11,-58.470387,-34.618489,SD-SD,SD,SD,lesion,True,True
LC-2019-0116244,1,2019-02-23,6,GRAL PAZ,"Paz, Gral. Av.",True,9,-58.528817,-34.643877,SD-SD,SD,SD,lesion,False,False
LC-2019-0116664,1,2019-02-23,11,AVENIDA,Gallo,True,2,-58.411924,-34.598002,SD-SD,SD,SD,lesion,True,True
LC-2019-0116700,3,2019-02-23,12,AVENIDA,"Alberdi, Juan Bautista Av.",False,9,-58.509047,-34.657028,SD-SD,SD,SD,lesion,True,False
LC-2019-0116800,1,2019-02-23,15,AVENIDA,San Pedrito Av.,True,7,-58.468485,-34.633285,MOTO-SD,MOTO,SD,lesion,True,True
LC-2019-0117011,1,2019-02-23,18,CALLE,Iguazu,False,4,-58.401222,-34.65948,AUTO-SD,AUTO,SD,lesion,False,False
LC-2019-0117078,2,2019-02-23,19,GRAL PAZ,"Paz, Gral. Av.",True,12,-58.485669,-34.544014,SD-SD,SD,SD,lesion,True,True
LC-2019-0117104,1,2019-02-23,18,CALLE,Alberti,True,3,-58.400095,-34.627318,SD-SD,SD,SD,lesion,True,True
LC-2019-0117201,2,2019-02-23,19,AVENIDA,"Pedraza, Manuela",True,13,-58.466343,-34.551246,MOTO-SD,MOTO,SD,lesion,False,False
LC-2019-0117314,1,2019-02-23,23,AVENIDA,"Beiro, Francisco Av.",True,11,-58.512996,-34.606597,MOTO-SD,MOTO,SD,lesion,True,False
LC-2019-0117337,1,2019-02-23,21,CALLE,Bauness,True,12,-58.49016,-34.571971,SD-SD,SD,SD,lesion,False,False
LC-2019-0118122,1,2019-02-24,8,AVENIDA,De Ma,True,1,-58.383445,-34.60919,CICLISTA-SD,CICLISTA,SD,lesion,True,True
LC-2019-0117588,2,2019-02-24,6,AVENIDA,"Rabanal, Francisco, Intendente Av.",True,8,-58.436576,-34.664503,SD-SD,SD,SD,lesion,False,False
LC-2019-0117991,1,2019-02-24,14,CALLE,Mirave,True,4,-58.397282,-34.64458,MOTO-SD,MOTO,SD,lesion,False,False
LC-2019-0118490,1,2019-02-24,22,AVENIDA,De Los Incas Av.,True,15,-58.47431,-34.58127,SD-SD,SD,SD,lesion,True,True
LC-2019-0126374,2,2019-02-24,13,GRAL PAZ,San Martin Av.,True,11,-58.519116,-34.589282,SD-SD,SD,SD,lesion,False,False
LC-2019-0118513,1,2019-02-25,1,AVENIDA,Cordoba Av.,False,2,-58.409675,-34.598005,CICLISTA-SD,CICLISTA,SD,lesion,False,False
LC-2019-0120704,1,2019-02-25,17,AVENIDA,"Alberdi, Juan Bautista Av.",True,9,-58.499041,-34.648413,CICLISTA-SD,CICLISTA,SD,lesion,True,True
LC-2019-0118481,2,2019-02-25,21,AVENIDA,Diaz Velez Av.,False,6,-58.434804,-34.608669,SD-SD,SD,SD,lesion,True,False
LC-2019-0118519,1,2019-02-25,1,AVENIDA,Lafuente Av.,True,7,-58.463972,-34.63987,SD-SD,SD,SD,lesion,False,False
LC-2019-0118780,1,2019-02-25,7,GRAL PAZ,27 De Febrero Av.,True,8,-58.460718,-34.703796,SD-SD,SD,SD,lesion,False,False
LC-2019-0118791,1,2019-02-25,6,AVENIDA,"Ramos Mejia, Jose Maria, Dr. Av.",False,1,-58.374566,-34.591799,SD-SD,SD,SD,lesion,False,False
LC-2019-0118816,1,2019-02-25,17,CALLE,"LOZANO, PEDRO 5298, BARRIO: VILLA DEVOTO  , JURISDICCIÓN COMISARIA:  VECINAL 11B",False,11,-58.520025,-34.61779,SD-SD,SD,SD,lesion,False,False
LC-2019-0118903,1,2019-02-25,9,AVENIDA,Avellaneda Av.,False,6,-58.454867,-34.620861,SD-SD,SD,SD,lesion,False,False
LC-2019-0118994,1,2019-02-25,7,AVENIDA,Charcas,True,14,-58.412396,-34.59175,SD-SD,SD,SD,lesion,True,True
LC-2019-0119010,1,2019-02-25,10,CALLE,Muñiz,False,5,-58.426204,-34.623725,MOTO-SD,MOTO,SD,lesion,False,False
LC-2019-0119066,1,2019-02-25,10,AVENIDA,Cabildo Av.,False,14,-58.439052,-34.573171,SD-SD,SD,SD,lesion,False,False
LC-2019-0119253,1,2019-02-25,11,AVENIDA,San Juan Av.,True,3,-58.400427,-34.623561,PEATON-SD,PEATON,SD,lesion,True,True
LC-2019-0119568,2,2019-02-25,12,AVENIDA,"Alberdi, Juan Bautista Av.",True,9,-58.498294,-34.647724,SD-SD,SD,SD,lesion,True,True
LC-2019-0119628,1,2019-02-25,13,CALLE,Mexico,True,3,-58.406578,-34.61781,SD-SD,SD,SD,lesion,False,False
LC-2019-0119649,1,2019-02-25,12,AVENIDA,San Juan Av.,True,5,-58.420252,-34.626041,MOTO-SD,MOTO,SD,lesion,True,True
LC-2019-0119743,1,2019-02-25,12,CALLE,Doblas,True,7,-58.427832,-34.634148,SD-SD,SD,SD,lesion,False,False
LC-2019-0119794,3,2019-02-25,11,GRAL PAZ,"Paz, Gral. Av.",True,12,-58.493326,-34.54837,SD-SD,SD,SD,lesion,False,False
LC-2019-0119858,1,2019-02-25,12,AVENIDA,Galicia,True,15,-58.452017,-34.606166,SD-SD,SD,SD,lesion,True,True
LC-2019-0120126,1,2019-02-25,15,CALLE,Monroe,False,12,-58.484799,-34.573345,SD-SD,SD,SD,lesion,False,False
LC-2019-0120316,1,2019-02-25,13,CALLE,"Mitre, Bartolome",False,3,-58.405165,-34.608828,SD-SD,SD,SD,lesion,False,False
LC-2019-0120452,1,2019-02-25,17,CALLE,Sarmiento,True,3,-58.395149,-34.605856,SD-SD,SD,SD,lesion,True,True
LC-2019-0120604,1,2019-02-25,16,AVENIDA,Diaz Velez Av.,True,5,-58.429194,-34.608733,SD-SD,SD,SD,lesion,True,True
LC-2019-0120605,1,2019-02-25,16,AVENIDA,Barco Centenera Del,True,6,-58.441022,-34.626496,SD-SD,SD,SD,lesion,False,False
LC-2019-0120637,3,2019-02-25,17,CALLE,Los Patos,True,4,-58.401295,-34.640071,SD-SD,SD,SD,lesion,False,False
LC-2019-0120639,1,2019-02-25,18,CALLE,Paragua,True,1,-58.37837,-34.597658,SD-SD,SD,SD,lesion,True,True
LC-2019-0120674,1,2019-02-25,16,AVENIDA,"Cruz, Osvaldo Av.",True,4,-58.38866,-34.655622,SD-SD,SD,SD,lesion,True,True
LC-2019-0120821,1,2019-02-25,20,AVENIDA,De Los Inmigrantes Av.,True,1,-58.371847,-34.587379,SD-SD,SD,SD,lesion,False,False
LC-2019-0120855,1,2019-02-25,20,AVENIDA,De Los Inmigrantes Av.,True,1,-58.371847,-34.587379,MOTO-SD,MOTO,SD,lesion,False,False
LC-2019-0120912,1,2019-02-25,19,CALLE,Espinosa,True,15,-58.456805,-34.604664,SD-SD,SD,SD,lesion,False,False
LC-2019-0120941,1,2019-02-25,19,AVENIDA,Castañares Av.,True,7,-58.444246,-34.642804,SD-SD,SD,SD,lesion,True,True
LC-2019-0120955,1,2019-02-25,18,CALLE,Manso Juana,True,1,-58.361735,-34.619133,MOTO-SD,MOTO,SD,lesion,False,False
LC-2019-0121022,1,2019-02-25,22,AVENIDA,Bucarelli,True,12,-58.486926,-34.577088,MOTO-SD,MOTO,SD,lesion,True,True
LC-2019-0121049,1,2019-02-25,22,GRAL PAZ,"Alberdi, Juan Bautista Av.",True,9,-58.517471,-34.661982,SD-SD,SD,SD,lesion,False,False
LC-2019-0121159,1,2019-02-25,22,CALLE,Blanco Encalada,True,12,-58.487618,-34.576277,SD-SD,SD,SD,lesion,False,False
LC-2019-0122800,2,2019-02-25,20,CALLE,Luna,True,4,-58.39547,-34.650957,SD-SD,SD,SD,lesion,False,False
LC-2019-0127758,1,2019-02-25,8,AVENIDA,Yrigo,True,5,-58.418655,-34.614275,SD-SD,SD,SD,lesion,True,True
LC-2019-0143620,1,2019-02-25,11,CALLE,"Pedraza, Manuela",True,12,-58.482751,-34.560536,SD-SD,SD,SD,lesion,False,False
LC-2019-0143645,1,2019-02-25,9,GRAL PAZ,De Los Constitu,True,12,-58.509038,-34.569999,SD-SD,SD,SD,lesion,False,False
LC-2019-0145748,1,2019-02-25,8,AVENIDA,Colombres,True,5,-58.419722,-34.611122,SD-SD,SD,SD,lesion,True,True
LC-2019-0168260,1,2019-02-25,8,AVENIDA,"Rabanal, Francisco, Intendente Av.",False,8,-58.43671,-34.664634,SD-SD,SD,SD,lesion,False,False
LC-2019-0121886,1,2019-02-26,8,CALLE,"Le Breton, Tomas A.",True,12,-58.480597,-34.565137,CICLISTA-SD,CICLISTA,SD,lesion,False,False
LC-2019-0121911,1,2019-02-26,10,CALLE,Piedras,False,1,-58.377459,-34.614963,CICLISTA-SD,CICLISTA,SD,lesion,False,False
LC-2019-0122125,1,2019-02-26,10,CALLE,"Garcia, Juan Agustin",True,11,-58.473593,-34.605872,CICLISTA-SD,CICLISTA,SD,lesion,False,False
LC-2019-0122153,1,2019-02-26,12,AVENIDA,Corrientes Av.,True,3,-58.405475,-34.604562,CICLISTA-SD,CICLISTA,SD,lesion,True,True
LC-2019-0122732,1,2019-02-26,14,AVENIDA,Directorio Av.,False,6,-58.451466,-34.630539,CICLISTA-SD,CICLISTA,SD,lesion,True,True
LC-2019-0123351,1,2019-02-26,18,CALLE,Argerich,True,11,-58.483514,-34.611087,CICLISTA-SD,CICLISTA,SD,lesion,False,False
LC-2019-0121165,1,2019-02-26,0,CALLE,French,True,2,-58.399234,-34.590846,SD-SD,SD,SD,lesion,True,True
LC-2019-0121210,1,2019-02-26,1,AVENIDA,Honduras Av.,False,14,-58.415175,-34.59413,SD-SD,SD,SD,lesion,False,False
LC-2019-0121316,3,2019-02-26,1,GRAL PAZ,"Paz, Gral. Av.",False,8,-58.496128,-34.678155,AUTO-SD,AUTO,SD,lesion,False,False
LC-2019-0121322,3,2019-02-26,5,AVENIDA,Pergamino,True,8,-58.432849,-34.670513,SD-SD,SD,SD,lesion,False,False
LC-2019-0121523,2,2019-02-26,8,AVENIDA,Cosquin,True,9,-58.505462,-34.662091,SD-SD,SD,SD,lesion,False,False
LC-2019-0121525,1,2019-02-26,9,AVENIDA,"Aviles, Virre",True,15,-58.461606,-34.576838,SD-SD,SD,SD,lesion,True,True
LC-2019-0121832,2,2019-02-26,8,CALLE,Inclan,True,5,-58.417833,-34.632955,SD-SD,SD,SD,lesion,False,False
LC-2019-0122092,1,2019-02-26,10,CALLE,Barco Centenera Del,True,4,-58.41971,-34.654147,SD-SD,SD,SD,lesion,True,True
LC-2019-0122280,2,2019-02-26,12,AVENIDA,Las Palmas,True,4,-58.419423,-34.649836,SD-SD,SD,SD,lesion,False,False
LC-2019-0122617,1,2019-02-26,10,CALLE,Autopista 25 De Ma,True,3,-58.400269,-34.62488,SD-SD,SD,SD,lesion,True,True
LC-2019-0122656,1,2019-02-26,13,CALLE,Sarmiento,True,3,-58.395149,-34.605856,MOTO-SD,MOTO,SD,lesion,True,True
LC-2019-0122695,1,2019-02-26,13,GRAL PAZ,"Paz, Gral. Av. e Ibañez, Barrio: Villa Lugano  , jurisdicción comisaria:  Vecinal 8A",False,8,-58.500515,-34.674827,SD-SD,SD,SD,lesion,False,False
LC-2019-0122805,1,2019-02-26,15,CALLE,Padre Carlos Mujica,False,2,-58.394394,-34.578563,AUTO-SD,AUTO,SD,lesion,False,False
LC-2019-0122899,1,2019-02-26,13,AVENIDA,"San Juan Av. e Irigoyen, Bernardo De, Barrio: Constitucion  , jurisdicción comisaria:  Vecinal 1C",False,1,-58.380012,-34.622135,SD-SD,SD,SD,lesion,True,True
LC-2019-0122950,1,2019-02-26,15,AVENIDA,Curapaligue Av.,False,7,-58.445215,-34.637804,SD-SD,SD,SD,lesion,False,False
LC-2019-0123079,1,2019-02-26,15,AVENIDA,Piedra Buena Av.,True,8,-58.49227,-34.673622,SD-SD,SD,SD,lesion,False,False
LC-2019-0123172,2,2019-02-26,16,AVENIDA,Del Libertador Av.,True,14,-58.417954,-34.573538,AUTO-SD,AUTO,SD,lesion,True,True
LC-2019-0123221,2,2019-02-26,15,CALLE,Humboldt,False,14,-58.430281,-34.580491,SD-SD,SD,SD,lesion,False,False
LC-2019-0123239,1,2019-02-26,17,AVENIDA,"Rabanal, Francisco, Intendente Av.",True,4,-58.416413,-34.654728,AUTO-SD,AUTO,SD,lesion,True,True
LC-2019-0123315,1,2019-02-26,14,AVENIDA,"Justo, Juan B. Av.",True,14,-58.436567,-34.586856,SD-SD,SD,SD,lesion,False,False
LC-2019-0123339,1,2019-02-26,16,CALLE,"VENEZUELA (Línea H), Barrio: Balvanera  , jurisdicción comisaria:  Vecinal 3B",False,3,-58.404734,-34.615241,SD-SD,SD,SD,lesion,False,False
LC-2019-0123501,1,2019-02-26,17,AVENIDA,Del Libertador Av.,False,14,-58.43553,-34.564458,SD-SD,SD,SD,lesion,True,False
LC-2019-0123572,1,2019-02-26,16,AVENIDA,Rivadavia Av.,False,3,-58.404976,-34.609982,SD-SD,SD,SD,lesion,False,False
LC-2019-0123616,1,2019-02-26,20,CALLE,White,True,9,-58.491548,-34.644066,SD-SD,SD,SD,lesion,False,False
LC-2019-0123698,1,2019-02-26,16,AVENIDA,"Pueyrredon, Honorio, Dr. Av.",False,6,-58.443235,-34.610767,SD-SD,SD,SD,lesion,False,False
LC-2019-0123717,1,2019-02-26,18,AVENIDA,Dorrego Av.,False,15,-58.453992,-34.596684,SD-SD,SD,SD,lesion,False,False
LC-2019-0123812,1,2019-02-26,21,CALLE,Darregue,True,14,-58.425441,-34.581953,SD-SD,SD,SD,lesion,False,False
LC-2019-0123836,1,2019-02-26,22,CALLE,"Iriarte, Gral.",True,4,-58.377106,-34.649031,SD-SD,SD,SD,lesion,True,False
LC-2019-0123852,1,2019-02-26,21,AVENIDA,Del Libertador Av.,True,13,-58.455742,-34.54804,SD-SD,SD,SD,lesion,False,False
LC-2019-0123916,1,2019-02-26,22,AVENIDA,"Artigas, Jose Gervasio, Gral.",True,7,-58.464112,-34.62925,MOTO-SD,MOTO,SD,lesion,True,True
LC-2019-0123919,1,2019-02-26,20,AVENIDA,La Plata Av.,True,7,-58.423495,-34.640197,AUTO-SD,AUTO,SD,lesion,True,True
LC-2019-0126160,1,2019-02-27,18,AVENIDA,"Alcorta, Amancio Av.",True,4,-58.401844,-34.645467,CICLISTA-SD,CICLISTA,SD,lesion,False,False
LC-2019-0126354,1,2019-02-27,18,CALLE,Culpina,False,7,-58.466214,-34.631686,CICLISTA-SD,CICLISTA,SD,lesion,False,False
LC-2019-0126458,1,2019-02-27,21,AVENIDA,"Hugo, Victor",True,10,-58.528299,-34.616467,CICLISTA-SD,CICLISTA,SD,lesion,False,False
LC-2019-0126560,1,2019-02-27,19,CALLE,Superi,False,13,-58.45813,-34.574924,CICLISTA-SD,CICLISTA,SD,lesion,False,False
LC-2019-0160649,1,2019-02-27,8,CALLE,Vie,True,4,-58.375482,-34.653259,CICLISTA-SD,CICLISTA,SD,lesion,False,False
LC-2019-0124004,2,2019-02-27,1,AVENIDA,Don Pedro De Mendoza Av.,True,4,-58.374194,-34.65648,SD-SD,SD,SD,lesion,True,True
LC-2019-0124010,1,2019-02-27,0,AVENIDA,"De La Torre, Lisandro Av.",False,9,-58.500778,-34.662142,AUTO-SD,AUTO,SD,lesion,False,False
LC-2019-0124016,1,2019-02-27,0,CALLE,Moldes,False,13,-58.449091,-34.571668,SD-SD,SD,SD,lesion,False,False
LC-2019-0124112,2,2019-02-27,5,CALLE,"Aeroparque Jorge Newbery (CABA), Barrio: Palermo  , jurisdicción comisaria:  Vecinal 14C",False,14,-58.412636,-34.556933,AUTO-SD,AUTO,SD,lesion,False,False
LC-2019-0124345,1,2019-02-27,7,AVENIDA,"Justo, Juan B. Av.",False,15,-58.44903,-34.598167,SD-SD,SD,SD,lesion,False,False
LC-2019-0124917,1,2019-02-27,9,AVENIDA,"Udaondo, Guillermo Av.",True,13,-58.449274,-34.540487,SD-SD,SD,SD,lesion,False,False
LC-2019-0125050,1,2019-02-27,12,AVENIDA,"Alberdi, Juan Bautista Av.",False,7,-58.459268,-34.630561,SD-SD,SD,SD,lesion,False,False
LC-2019-0125273,1,2019-02-27,11,AVENIDA,De Los Constituyentes Av.,False,15,-58.475496,-34.592313,SD-SD,SD,SD,lesion,False,False
LC-2019-0125602,1,2019-02-27,13,AVENIDA,Triunvirato Av.,True,15,-58.46047,-34.585201,SD-SD,SD,SD,lesion,True,False
LC-2019-0125638,1,2019-02-27,13,GRAL PAZ,San Martin Av.,True,11,-58.519116,-34.589282,SD-SD,SD,SD,lesion,False,False
LC-2019-0125874,1,2019-02-27,16,AVENIDA,Independencia Av.,True,1,-58.378781,-34.617546,MOTO-SD,MOTO,SD,lesion,True,True
LC-2019-0125884,1,2019-02-27,14,AVENIDA,"Justo, Juan B. Av.",False,15,-58.445577,-34.59578,SD-SD,SD,SD,lesion,True,False
LC-2019-0125908,1,2019-02-27,14,CALLE,"Anchorena, Tomas Manuel De, Dr.",False,3,-58.411709,-34.609904,AUTO-SD,AUTO,SD,lesion,False,False
LC-2019-0125959,1,2019-02-27,17,CALLE,Bermudez,True,10,-58.49821,-34.628067,SD-SD,SD,SD,lesion,False,False
LC-2019-0126015,2,2019-02-27,14,AVENIDA,Estado Plurinacional De Bolivia,True,11,-58.47308,-34.615107,PEATON-SD,PEATON,SD,lesion,True,True
LC-2019-0126110,1,2019-02-27,18,CALLE,Saavedra,True,3,-58.403288,-34.611101,AUTO-SD,AUTO,SD,lesion,True,True
LC-2019-0126141,1,2019-02-27,17,CALLE,Biarritz,True,11,-58.479721,-34.606784,MOTO-SD,MOTO,SD,lesion,False,False
LC-2019-0126286,1,2019-02-27,17,CALLE,Espinosa,False,15,-58.456931,-34.604381,SD-SD,SD,SD,lesion,False,False
LC-2019-0126296,1,2019-02-27,17,AVENIDA,"Madero, Eduardo Av.",True,1,-58.369521,-34.59832,SD-SD,SD,SD,lesion,True,True
LC-2019-0126305,1,2019-02-27,16,AVENIDA,"Ramos Mejia, Jose Maria, Dr. Av.",True,1,-58.375448,-34.592655,SD-SD,SD,SD,lesion,True,True
LC-2019-0126326,1,2019-02-27,20,GRAL PAZ,"Paz, Gral. Av.",True,9,-58.528792,-34.639342,SD-SD,SD,SD,lesion,False,False
LC-2019-0126408,1,2019-02-27,18,AVENIDA,Del Libertador Av.,True,1,-58.381976,-34.588698,SD-SD,SD,SD,lesion,True,True
LC-2019-0126505,1,2019-02-27,22,AVENIDA,Escalada Av.,True,8,-58.464153,-34.669643,PEATON-SD,PEATON,SD,lesion,False,False
LC-2019-0126553,1,2019-02-27,18,AVENIDA,"Beiro, Francisco Av.",True,11,-58.508376,-34.603744,SD-SD,SD,SD,lesion,True,True
LC-2019-0130456,2,2019-02-27,19,AVENIDA,"Figueroa, D. Apolinario, Coronel",True,15,-58.442491,-34.602219,TRANSPORTE PUBLICO-SD,TRANSPORTE PUBLICO,SD,lesion,True,True
LC-2019-0140164,1,2019-02-27,20,AVENIDA,9 De Julio Av.,True,1,-58.38189,-34.60256,SD-SD,SD,SD,lesion,True,True
LC-2019-0126923,1,2019-02-28,9,AVENIDA,"Rabanal, Francisco, Intendente Av.",True,4,-58.42379,-34.657339,CICLISTA-SD,CICLISTA,SD,lesion,False,False
LC-2019-0128473,1,2019-02-28,18,CALLE,Besares,True,12,-58.48708,-34.552241,CICLISTA-SD,CICLISTA,SD,lesion,False,False
LC-2019-0128598,1,2019-02-28,19,CALLE,Tres Arro,True,6,-58.457834,-34.607593,CICLISTA-SD,CICLISTA,SD,lesion,False,False
LC-2019-0128600,1,2019-02-28,18,AVENIDA,"Balbin, Ricardo, Dr. Av.",False,12,-58.48029,-34.556464,CICLISTA-SD,CICLISTA,SD,lesion,False,False
LC-2019-0128835,1,2019-02-28,22,AVENIDA,Montevideo,True,1,-58.389179,-34.609077,CICLISTA-SD,CICLISTA,SD,lesion,True,True
LC-2019-0126574,1,2019-02-28,0,CALLE,Llerena,False,15,-58.474149,-34.584652,MOTO-SD,MOTO,SD,lesion,False,False
LC-2019-0126596,1,2019-02-28,1,AVENIDA,San Martin Av.,False,15,-58.451635,-34.606179,SD-SD,SD,SD,lesion,False,False
LC-2019-0126633,1,2019-02-28,2,AVENIDA,De Los Constituyentes Av.,False,15,-58.477269,-34.591246,SD-SD,SD,SD,lesion,False,False
LC-2019-0126772,1,2019-02-28,7,GRAL PAZ,"Paz, Gral. Av.",True,10,-58.529911,-34.625715,SD-SD,SD,SD,lesion,False,False
LC-2019-0126937,1,2019-02-28,9,CALLE,Guardia Nacional,True,9,-58.485851,-34.653543,SD-SD,SD,SD,lesion,False,False
LC-2019-0127113,1,2019-02-28,10,CALLE,Republica Bolivariana De Venezuela,False,1,-58.382819,-34.614394,MOTO-SD,MOTO,SD,lesion,True,False
LC-2019-0127214,1,2019-02-28,9,AVENIDA,Forest Av.,True,15,-58.452208,-34.587117,MOTO-SD,MOTO,SD,lesion,True,True
LC-2019-0127669,1,2019-02-28,11,AVENIDA,Cordoba Av.,True,2,-58.389671,-34.599439,MOTO-SD,MOTO,SD,lesion,True,True
LC-2019-0127812,1,2019-02-28,15,GRAL PAZ,"Paz, Gral. Av.",True,11,-58.520373,-34.59407,SD-SD,SD,SD,lesion,False,False
LC-2019-0128037,3,2019-02-28,14,AVENIDA,Cabildo Av.,True,13,-58.462534,-34.555482,AUTO-SD,AUTO,SD,lesion,True,True
LC-2019-0128124,1,2019-02-28,16,GRAL PAZ,"Paz, Gral. Av.",False,8,-58.474381,-34.694491,SD-SD,SD,SD,lesion,False,False
LC-2019-0128200,1,2019-02-28,17,GRAL PAZ,"Paz, Gral. Av.",True,12,-58.500649,-34.552046,SD-SD,SD,SD,lesion,False,False
LC-2019-0128332,1,2019-02-28,16,AVENIDA,Mosconi General Av.,True,11,-58.521614,-34.598255,MOTO-SD,MOTO,SD,lesion,True,True
LC-2019-0128552,1,2019-02-28,18,CALLE,Arregui,True,10,-58.514792,-34.623468,SD-SD,SD,SD,lesion,False,False
LC-2019-0128557,1,2019-02-28,14,AVENIDA,"Larralde, Crisologo Av.",True,13,-58.46819,-34.548942,SD-SD,SD,SD,lesion,True,True
LC-2019-0128561,1,2019-02-28,19,GRAL PAZ,"Paz, Gral. Av.",True,9,-58.528792,-34.639342,SD-SD,SD,SD,lesion,False,False
LC-2019-0128582,1,2019-02-28,19,CALLE,"Hernandez, Jose",False,13,-58.453918,-34.565955,SD-SD,SD,SD,lesion,False,False
LC-2019-0128587,1,2019-02-28,20,CALLE,"Hernandez, Jose",False,13,-58.453918,-34.565955,PEATON-SD,PEATON,SD,lesion,False,False
LC-2019-0128610,1,2019-02-28,18,CALLE,Alvarez Jonte,False,11,-58.470143,-34.602834,SD-SD,SD,SD,lesion,False,False
LC-2019-0128624,1,2019-02-28,18,AVENIDA,Acoyte Av.,False,6,-58.436775,-34.617896,SD-SD,SD,SD,lesion,False,False
LC-2019-0128637,1,2019-02-28,20,AVENIDA,"Dellepiane, Luis, Tte. Gral.",True,8,-58.472026,-34.663153,SD-SD,SD,SD,lesion,True,True
LC-2019-0128730,1,2019-02-28,19,AVENIDA,Corrientes Av.,True,15,-58.441655,-34.597222,MOTO-SD,MOTO,SD,lesion,True,True
LC-2019-0128731,2,2019-02-28,16,CALLE,Vera,True,15,-58.438489,-34.59818,AUTO-SD,AUTO,SD,lesion,False,False
LC-2019-0128789,1,2019-02-28,21,CALLE,"RIVERA, PEDRO I., DR.",False,12,-58.49781,-34.577248,MOTO-SD,MOTO,SD,lesion,True,False
LC-2019-0128794,1,2019-02-28,18,GRAL PAZ,"Paz, Gral. Av.",False,11,-58.519608,-34.592581,SD-SD,SD,SD,lesion,False,False
LC-2019-0128813,1,2019-02-28,21,AVENIDA,Sinclair,True,14,-58.423534,-34.575068,SD-SD,SD,SD,lesion,True,True
LC-2019-0128890,1,2019-02-28,13,AVENIDA,"Scalabrini Ortiz, Raul Av.",False,15,-58.440459,-34.601021,SD-SD,SD,SD,lesion,False,False
LC-2019-0128946,1,2019-02-28,18,CALLE,Caracas,True,15,-58.49075,-34.587204,SD-SD,SD,SD,lesion,False,False
LC-2019-0129713,1,2019-02-28,20,AVENIDA,Escalada Av.,True,9,-58.486296,-34.651961,SD-SD,SD,SD,lesion,False,False
LC-2019-0130811,1,2019-02-28,22,AVENIDA,San Juan Av.,True,5,-58.421519,-34.626228,SD-SD,SD,SD,lesion,True,True
LC-2019-0143805,1,2019-02-28,19,AVENIDA,"Justo, Juan B. Av.",True,15,-58.458475,-34.604491,SD-SD,SD,SD,lesion,True,True
LC-2019-0129177,1,2019-03-01,3,AVENIDA,San Juan Av.,True,5,-58.421519,-34.626228,CICLISTA-SD,CICLISTA,SD,lesion,True,True
LC-2019-0129239,1,2019-03-01,3,AVENIDA,Comisaria:  Vecinal 5B. Calle,True,5,-58.421274,-34.626108,CICLISTA-SD,CICLISTA,SD,lesion,True,False
LC-2019-0130219,1,2019-03-01,10,CALLE,Loyola,False,15,-58.432501,-34.599108,CICLISTA-SD,CICLISTA,SD,lesion,False,False
LC-2019-0130771,1,2019-03-01,18,CALLE,Juramento,False,13,-58.443964,-34.55442,CICLISTA-SD,CICLISTA,SD,lesion,False,False
